incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
0,00I24E,178.4,None,2021-01-08,12:09,12,11:54:00,--,Daylight,66.5,10,8.0,70.5,10,10.0,70.5,10,9.5,,,,58.4,18,4.0,,,,61.25,32,11.0,58.25,14,6.0,65.0,31,4.5,63.75,28,6.75,55.857142857142854,39,8.142857142857142
0,00I24E,178.4,None,2021-01-08,12:09,12,11:54:30,--,Daylight,67.5,11,9.0,68.5,10,12.5,73.0,6,4.5,,,,56.6,34,8.4,,,,61.5,13,5.75,57.0,10,4.25,64.25,22,6.25,64.75,24,4.5,54.333333333333336,31,5.142857142857143
0,00I24E,178.4,None,2021-01-08,12:09,12,11:55:00,--,Daylight,66.5,8,5.5,70.5,9,10.5,68.0,10,12.0,,,,58.0,13,2.8,,,,61.0,13,7.25,59.25,10,3.75,66.75,43,7.0,64.5,33,4.75,56.57142857142857,30,4.142857142857143
0,00I24E,178.4,None,2021-01-08,12:09,12,11:55:30,--,Daylight,66.0,8,8.0,73.0,13,16.5,69.5,8,8.5,,,,58.2,29,8.0,,,,61.0,15,4.5,59.25,21,7.25,66.25,28,4.5,63.75,24,3.5,52.666666666666664,35,6.285714285714286
0,00I24E,178.4,None,2021-01-08,12:09,12,11:56:00,--,Daylight,68.0,12,8.5,69.0,7,9.5,69.5,10,12.0,,,,59.4,29,8.8,,,,63.0,8,2.25,58.0,15,6.0,66.0,25,4.75,64.0,22,5.0,56.142857142857146,36,8.0
0,00I24E,178.4,None,2021-01-08,12:09,12,11:56:30,--,Daylight,66.5,6,6.0,69.5,8,8.5,68.5,9,6.0,,,,58.6,36,8.8,,,,61.5,22,6.75,58.25,11,6.75,66.0,26,6.0,65.25,38,5.75,56.42857142857143,35,7.142857142857143
0,00I24E,178.4,None,2021-01-08,12:09,12,11:57:00,--,Daylight,73.5,10,9.0,69.0,9,8.5,67.5,10,7.0,,,,57.2,31,7.6,,,,60.5,19,8.75,59.5,7,4.75,66.25,16,2.5,63.25,24,3.75,55.333333333333336,29,5.0
0,00I24E,178.4,None,2021-01-08,12:09,12,11:57:30,--,Daylight,71.0,15,8.5,70.0,8,4.0,68.0,11,9.5,,,,56.4,35,10.2,,,,63.0,12,4.25,59.25,8,2.25,64.75,27,4.0,64.25,26,5.25,55.857142857142854,27,5.0
0,00I24E,178.4,None,2021-01-08,12:09,12,11:58:00,--,Daylight,69.5,6,5.5,69.0,7,5.5,67.0,8,6.5,,,,57.0,20,4.8,,,,59.25,23,8.0,57.5,14,6.75,65.0,33,7.5,65.0,29,6.5,56.285714285714285,36,8.857142857142858
0,00I24E,178.4,None,2021-01-08,12:09,12,11:58:30,--,Daylight,71.0,10,5.0,70.0,12,11.0,68.0,8,7.0,,,,56.2,29,7.0,,,,60.75,18,8.75,57.25,16,8.5,65.75,31,6.75,65.5,17,2.5,57.0,30,6.428571428571429
