incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
0,SR153N,3.4,None,2021-04-16,08:00,8,07:45:00,--,Daylight,105.66666666666667,8,4.0,,0,0.0,,,,62.5,22,4.5,,0,0.0,,0,0.0,,,,68.33333333333333,12,2.6666666666666665,56.25,17,2.5,61.5,18,4.5,58.5,13,4.0
0,SR153N,3.4,None,2021-04-16,08:00,8,07:45:30,--,Daylight,104.33333333333333,13,4.333333333333333,,0,0.0,,,,65.0,17,3.0,,0,0.0,,0,0.0,,,,67.66666666666667,13,3.0,54.0,31,5.25,62.5,31,7.25,57.0,8,2.0
0,SR153N,3.4,None,2021-04-16,08:00,8,07:46:00,--,Daylight,108.0,24,8.0,,0,0.0,,,,63.0,20,4.0,,0,0.0,,0,0.0,,,,68.66666666666667,11,3.0,56.75,19,2.75,62.5,21,5.75,58.5,7,2.0
0,SR153N,3.4,None,2021-04-16,08:00,8,07:46:30,--,Daylight,102.66666666666667,11,3.6666666666666665,,0,0.0,,,,62.75,15,2.5,,0,0.0,,0,0.0,,,,68.66666666666667,13,3.3333333333333335,57.0,23,4.25,63.0,18,3.25,59.5,9,2.0
0,SR153N,3.4,None,2021-04-16,08:00,8,07:47:00,--,Daylight,109.33333333333333,16,5.333333333333333,,0,0.0,,,,64.0,10,2.25,,0,0.0,,0,0.0,,,,67.0,16,4.0,58.75,26,3.5,63.25,22,4.25,58.0,11,5.5
0,SR153N,3.4,None,2021-04-16,08:00,8,07:47:30,--,Daylight,107.66666666666667,22,7.666666666666667,,0,0.0,,,,64.75,14,2.5,,,,,0,0.0,,,,67.0,18,5.0,56.75,34,4.75,62.75,23,4.25,60.0,15,4.5
0,SR153N,3.4,None,2021-04-16,08:00,8,07:48:00,--,Daylight,108.66666666666667,16,7.0,,0,0.0,,,,63.25,22,5.0,,0,0.0,,0,0.0,,,,68.66666666666667,8,2.0,58.0,15,2.0,61.75,15,2.5,59.5,12,3.0
0,SR153N,3.4,None,2021-04-16,08:00,8,07:48:30,--,Daylight,109.66666666666667,21,7.666666666666667,,0,0.0,,,,62.5,25,5.25,,0,0.0,,0,0.0,,,,67.0,7,1.3333333333333333,57.75,17,3.25,60.75,17,4.5,59.0,9,2.0
0,SR153N,3.4,None,2021-04-16,08:00,8,07:49:00,--,Daylight,105.0,13,4.333333333333333,,0,0.0,,,,63.5,23,4.0,,0,0.0,,0,0.0,,,,65.66666666666667,26,9.0,58.75,29,5.0,60.75,15,3.0,61.0,10,5.0
0,SR153N,3.4,None,2021-04-16,08:00,8,07:49:30,--,Daylight,110.33333333333333,12,4.0,,0,0.0,,,,64.5,22,5.0,,0,0.0,,0,0.0,,,,69.0,10,2.6666666666666665,59.5,24,3.0,58.333333333333336,15,3.25,61.0,7,1.5
0,SR153N,3.4,None,2021-04-16,08:00,8,07:50:00,--,Daylight,107.66666666666667,13,5.666666666666667,,0,0.0,,,,66.75,14,3.0,,0,0.0,,0,0.0,,,,68.0,15,4.666666666666667,57.0,31,5.75,56.75,23,12.0,59.0,11,2.5
0,SR153N,3.4,None,2021-04-16,08:00,8,07:50:30,--,Daylight,105.0,12,4.0,,0,0.0,,,,66.25,26,4.75,,,,,0,0.0,,,,67.66666666666667,12,5.333333333333333,57.75,32,5.5,58.25,19,14.75,60.5,11,3.0
0,SR153N,3.4,None,2021-04-16,08:00,8,07:51:00,--,Daylight,102.5,9,3.0,,0,0.0,,,,67.25,21,3.5,,0,0.0,,0,0.0,,,,67.66666666666667,17,4.0,56.0,26,3.75,53.25,22,16.75,58.5,12,3.0
0,SR153N,3.4,None,2021-04-16,08:00,8,07:51:30,--,Daylight,107.33333333333333,16,5.333333333333333,,0,0.0,,,,67.25,15,2.5,,0,0.0,,0,0.0,,,,66.33333333333333,17,4.0,56.0,41,6.0,55.0,30,15.0,57.5,12,3.0
0,SR153N,3.4,None,2021-04-16,08:00,8,07:52:00,--,Daylight,106.0,12,4.333333333333333,,0,0.0,,,,67.75,23,4.25,,0,0.0,,0,0.0,,,,71.5,3,0.6666666666666666,58.25,18,2.25,48.25,15,12.25,59.5,13,3.5
0,SR153N,3.4,None,2021-04-16,08:00,8,07:52:30,--,Daylight,108.66666666666667,12,4.666666666666667,,0,0.0,,,,67.25,13,3.5,,0,0.0,,0,0.0,,,,68.66666666666667,13,3.3333333333333335,57.75,17,3.25,47.75,17,13.75,59.5,11,2.5
0,SR153N,3.4,None,2021-04-16,08:00,8,07:53:00,--,Daylight,105.33333333333333,20,8.666666666666666,,0,0.0,,,,67.5,14,2.5,,0,0.0,,0,0.0,,,,67.33333333333333,15,7.666666666666667,58.5,25,5.25,40.0,21,11.5,60.0,9,2.5
