incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
0,00I75S,2.1,None,2020-11-20,16:35,16,16:20:00,--,Daylight,64.8,9712133,1763826.6,66.0,4129,1039.3333333333333,65.0,48,18.0,18.5,5566,4800603.25,28.0,78,765.5,,,,56.666666666666664,5610,30277.5,,,,46.5,004100000,2018750.0,,,,56.333333333333336,0404200,85861300014.28572
0,00I75S,2.1,None,2020-11-20,16:35,16,16:20:30,--,Daylight,66.6,75772,10994.2,66.33333333333333,5510,1436.6666666666667,62.0,612,24.5,21.0,3856,5365404.0,12.0,45,1275.5,,,,57.666666666666664,7410,25327.5,,,,50.0,00150000,22500.0,,,,47.833333333333336,05211022,158746898.7142857
0,00I75S,2.1,None,2020-11-20,16:35,16,16:21:00,--,Daylight,66.4,496103,7574.6,62.333333333333336,545,188.0,65.0,89,33.0,17.75,5675,986082.0,8.5,53,1817.5,,,,52.5,5600,2225.0,,,,48.5,00460000,108750.0,,,,40.0,0811624,130327020.85714285
0,00I75S,2.1,None,2020-11-20,16:35,16,16:21:30,--,Daylight,63.4,54851,86268.2,64.66666666666667,31114,7238.0,64.5,57,17.5,17.25,5655,8323203.5,10.5,54,1764.0,,,,53.0,6700,1475.0,,,,46.0,00370000,388750.0,,,,41.5,0312321,730635599.2857143
0,00I75S,2.1,None,2020-11-20,16:35,16,16:22:00,--,Daylight,68.4,57423,9862.4,54.666666666666664,536,1637.6666666666667,62.5,66,28.0,20.25,6574,555814.0,18.5,75,1111.5,,,,54.0,81120,20252.5,,,,45.0,00640000,130000.0,,,,41.5,0513413,101893503.57142857
0,00I75S,2.1,None,2020-11-20,16:35,16,16:22:30,--,Daylight,66.2,813763,122730.4,60.333333333333336,789,1938.0,68.0,47,17.5,17.25,5364,908817.0,11.0,37,174.0,,,,54.666666666666664,5710,20402.5,,,,46.0,00350000,93750.0,,,,47.4,0612405,1310201438.857143
0,00I75S,2.1,None,2020-11-20,16:35,16,16:23:00,--,Daylight,66.4,59542,62126.2,55.666666666666664,946,425.0,59.0,610,206.0,26.25,4562,436786.25,25.5,68,1008.5,,,,51.0,5400,1150.0,,,,44.5,00470000,123750.0,,,,44.0,0527342,131160850.57142857
0,00I75S,2.1,None,2020-11-20,16:35,16,16:23:30,--,Daylight,67.0,58655,9386.8,54.333333333333336,335,2137.3333333333335,61.0,35,14.5,23.75,7586,5557902.75,24.0,76,2311.0,,,,56.0,6520,1352.5,,,,46.0,00270000,263750.0,,,,43.5,0414681,74034887.14285715
0,00I75S,2.1,None,2020-11-20,16:35,16,16:24:00,--,Daylight,66.2,610561,102288.2,65.0,783,190.66666666666666,62.0,29,55.5,21.5,2233,714054.5,10.0,26,1129.5,,,,52.0,5700,1125.0,,,,41.5,007120000,2163750.0,,,,52.6,02136010,17024936.285714287
0,00I75S,2.1,None,2020-11-20,16:35,16,16:24:30,--,Daylight,66.4,51421,8922.4,57.333333333333336,566,392.6666666666667,60.0,55,16.5,24.5,7868,7088003.25,24.5,108,2408.0,,,,50.0,5900,1225.0,,,,41.0,00500000,170000.0,,,,36.4,0205433,29304505.42857143
0,00I75S,2.1,None,2020-11-20,16:35,16,16:25:00,--,Daylight,65.2,69423,11926.4,68.0,797,358.3333333333333,58.0,35,16.5,23.75,6486,10093427.75,17.5,710,1364.5,,,,52.0,6700,1175.0,,,,39.0,00680000,147500.0,,,,46.0,0711625,158763274.2857143
0,00I75S,2.1,None,2020-11-20,16:35,16,16:25:30,--,Daylight,66.8,88783,154233.0,68.0,597,121.66666666666667,60.5,66,28.5,20.0,2655,5647780.0,27.0,119,1359.5,,,,52.0,9700,20275.0,,,,33.5,00480000,2020000.0,,,,43.0,0515311,8811370.714285715
0,00I75S,2.1,None,2020-11-20,16:35,16,16:26:00,--,Daylight,66.6,37845,424347.0,71.0,679,2372.0,63.5,510,255.5,19.75,6643,732081.25,14.5,49,620.5,,,,53.0,3400,1375.0,,,,45.5,00120000,52500.0,,,,43.666666666666664,0313271,59194602.85714286
0,00I75S,2.1,None,2020-11-20,16:35,16,16:26:30,--,Daylight,66.4,26582,42933.0,67.33333333333333,737,175.0,60.5,46,17.0,20.0,5265,1040599.25,8.5,64,1335.0,,,,57.0,7910,1452.5,,,,43.0,00650000,93750.0,,,,39.4,0820423,158620349.14285713
0,00I75S,2.1,None,2020-11-20,16:35,16,16:27:00,--,Daylight,66.4,410986,632235.2,69.66666666666667,8108,4728.666666666667,64.5,38,14.0,20.0,4654,590531.0,8.0,44,2716.0,,,,61.0,4310,827.5,,,,45.0,00470000,762500.0,,,,54.2,0415280,7388590.0
0,00I75S,2.1,None,2020-11-20,16:35,16,16:27:30,--,Daylight,67.4,62542,10926.4,70.33333333333333,653,4040.6666666666665,65.0,107,37.5,20.5,4953,310295.75,11.5,73,2560.0,,,,60.666666666666664,9710,1727.5,,,,45.0,00360000,270000.0,,,,38.2,0520133,10150274.142857144
0,00I75S,2.1,None,2020-11-20,16:35,16,16:28:00,--,Daylight,66.6,55793,9794.4,70.0,878,228.66666666666666,59.5,411,155.0,20.25,5442,510547.75,36.0,86,1159.5,,,,59.333333333333336,5630,930.0,,,,45.5,00190000,145000.0,,,,51.2,0413620,5903102.857142857
