incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
0,00I24E,178.4,None,2021-04-12,10:03,10,09:48:00,--,Daylight,73.0,25,8.0,67.0,55,34.0,69.5,72,80.5,61.75,5489,8404.0,58.0,25266,824225.6,58.0,52,66.0,62.0,2546,1032752.75,61.0,1322,353.0,,,,,,,56.714285714285715,1444357,2276015.0
0,00I24E,178.4,None,2021-04-12,10:03,10,09:48:30,--,Daylight,73.0,30,10.0,70.0,12,6.0,70.0,51,45.5,60.75,62105,13178.0,54.75,13068,2417.2,59.0,68,906.0,62.75,5621,1162.75,60.5,4543,1190.5,,,,,,,56.0,0453746,1451790.5714285714
0,00I24E,178.4,None,2021-04-12,10:03,10,09:49:00,--,Daylight,68.0,26,456.0,66.0,38,810.0,68.0,31,46.0,61.75,7565,43877.5,57.25,24093,32034.4,61.0,40,35.0,61.0,5523,1145.75,60.75,2333,584.0,,,,,,,56.285714285714285,2433374,1889451.2857142857
0,00I24E,178.4,None,2021-04-12,10:03,10,09:49:30,--,Daylight,71.0,45,39.0,67.5,45,47.5,69.0,52,25.5,62.25,7686,310302.75,57.4,53658,66821.2,56.0,03,2.0,61.25,3434,891.0,61.0,1436,27853.25,,,,,,,56.57142857142857,1454564,2393303.4285714286
0,00I24E,178.4,None,2021-04-12,10:03,10,09:50:00,--,Daylight,69.0,23,43.0,66.0,43,43.0,71.5,63,22.0,63.75,4242,3038.5,58.6,5103712,18544442.6,58.5,76,1157.0,61.0,1152,285.25,61.75,1125,281.5,,,,,,,57.142857142857146,3552233,493303.14285714284
0,00I24E,178.4,None,2021-04-12,10:03,10,09:50:30,--,Daylight,67.5,23,17.5,67.5,55,1105.5,71.5,44,16.5,62.75,6511,1178.0,60.0,44855,629625.2,60.0,43,43.0,60.0,4220,1062.5,61.25,1435,384.5,,,,,,,56.42857142857143,3364347,12301922.142857144
0,00I24E,178.4,None,2021-04-12,10:03,10,09:51:00,--,Daylight,66.0,46,555.0,65.0,22,61.5,71.5,22,26.5,60.25,4613,1384.0,56.6,14266,32226.8,55.5,44,38.5,61.5,3661,9287.75,62.0,1255,3034.75,,,,,,,56.333333333333336,1150865,16144309.142857144
0,00I24E,178.4,None,2021-04-12,10:03,10,09:51:30,--,Daylight,67.5,58,53.5,65.0,56,68.5,73.0,31,35.5,61.5,47117,8979.25,56.2,13164,220224.6,55.5,21,25.5,62.25,1144,3043.5,61.5,2123,530.75,,,,,,,56.333333333333336,0446459,934732.7142857143
0,00I24E,178.4,None,2021-04-12,10:03,10,09:52:00,--,Daylight,70.5,36,555.5,70.0,33,34.0,70.5,54,37.0,62.5,2588,15903.0,55.333333333333336,030610,220202.2,60.5,23,42.5,61.5,3227,807.0,60.25,2122,537.75,,,,,,,57.0,1674564,445948306.14285713
0,00I24E,178.4,None,2021-04-12,10:03,10,09:52:30,--,Daylight,66.5,21,25.5,66.5,21,32.0,71.0,52,45.5,61.25,4257,13079.0,58.2,34644,4692.6,58.5,22,5.5,62.5,3842,9780.5,59.5,3466,9203.5,,,,,,,55.5,0235567,219300.85714285713
