incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
0,SR153N,1.0,None,2021-03-02,21:45,21,21:30:00,--,Dark,66.5,14,3.125,65.75,9,3.0,68.33333333333333,6,2.25,,0,0.0,68.0,4,1.5,,,,66.0,2,1.75,,,,62.5,2,0.5,71.5,6,1.25,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:30:30,--,Dark,63.333333333333336,14,2.25,66.25,7,2.25,68.5,2,1.25,59.5,4,4.5,67.5,2,1.0,,,,67.0,1,1.0,,,,69.0,7,1.25,73.0,2,0.5,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:31:00,--,Dark,66.71428571428571,20,3.125,66.66666666666667,10,2.75,67.75,6,3.25,62.0,2,1.0,67.5,3,1.0,,,,68.0,1,0.75,,,,65.0,5,1.0,68.5,4,1.0,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:31:30,--,Dark,66.25,19,2.75,66.0,9,2.75,68.0,4,1.5,57.0,1,0.5,68.0,3,2.5,,,,65.0,1,1.75,,,,68.0,5,1.0,73.5,3,0.5,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:32:00,--,Dark,66.28571428571429,19,2.0,64.5,10,4.0,68.33333333333333,3,0.75,,0,0.0,68.0,2,1.0,,,,,0,0.0,,,,68.5,9,1.5,69.0,5,0.75,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:32:30,--,Dark,65.57142857142857,14,3.75,63.0,5,0.75,70.0,5,2.5,57.0,2,1.0,,0,0.0,,,,67.0,1,1.0,,,,64.5,4,0.5,70.0,3,0.5,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:33:00,--,Dark,66.42857142857143,19,2.875,65.75,11,2.0,68.33333333333333,4,1.0,55.0,1,0.5,66.0,2,0.5,,,,65.0,2,2.75,,,,69.5,4,0.5,69.0,4,0.75,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:33:30,--,Dark,64.71428571428571,20,2.375,65.66666666666667,6,1.5,68.0,11,3.75,66.0,1,0.5,,0,0.0,,,,61.0,1,0.75,,,,71.66666666666667,6,0.75,68.5,6,1.25,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:34:00,--,Dark,64.33333333333333,16,2.75,64.25,19,8.5,65.66666666666667,6,1.75,54.0,1,0.5,68.5,6,1.0,,,,,0,0.0,,,,67.75,4,1.0,68.0,1,0.5,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:34:30,--,Dark,66.14285714285714,31,5.5,65.5,17,5.75,66.5,6,1.5,55.0,1,0.5,,0,0.0,,,,,0,0.0,,,,69.0,2,0.25,71.0,1,0.25,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:35:00,--,Dark,64.85714285714286,17,3.375,62.666666666666664,8,1.5,65.75,9,4.75,60.0,9,8.0,64.0,1,0.5,,,,71.0,1,1.0,,,,64.5,2,0.5,68.5,4,1.0,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:35:30,--,Dark,63.8,21,2.125,63.0,10,3.25,65.75,15,8.5,54.0,2,1.0,64.0,2,0.5,,,,70.0,1,1.75,,,,66.33333333333333,5,0.75,67.33333333333333,7,1.25,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:36:00,--,Dark,65.0,27,4.625,63.0,12,5.5,62.0,2,0.5,61.0,2,1.0,,0,0.0,,,,62.0,1,1.25,,,,67.25,7,2.0,71.0,3,1.25,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:36:30,--,Dark,65.125,19,3.5,64.33333333333333,3,0.75,65.75,7,1.75,61.0,3,2.0,72.0,1,0.5,,,,70.0,1,1.0,,,,68.5,2,1.0,69.5,5,1.0,,,
0,SR153N,1.0,None,2021-03-02,21:45,21,21:37:00,--,Dark,64.375,22,4.875,63.0,7,3.0,63.333333333333336,6,2.75,55.0,4,4.5,,0,0.0,,,,59.0,1,1.0,,,,69.0,2,0.5,75.0,1,0.25,,,
