incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
0,00I75N,3.1,None,2020-11-14,13:40,13,13:25:00,--,Daylight,24.0,18,20.0,,0,25.0,63.75,18,4.0,67.0,2,4.0,68.875,43,4.125,65.25,30,6.75,66.25,18,6.0,61.5,3,1.0,67.66666666666667,5,6.666666666666667,67.0,14,3.0,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:25:30,--,Daylight,23.333333333333332,25,28.666666666666668,,0,25.0,63.75,17,3.75,75.0,3,2.25,67.125,40,4.375,64.25,23,5.75,67.0,13,3.5,62.5,6,2.5,62.0,1,1.0,65.66666666666667,8,2.25,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:26:00,--,Daylight,22.333333333333332,14,23.333333333333332,0.0,1,24.25,66.25,30,7.5,67.5,6,4.75,67.14285714285714,29,2.625,64.33333333333333,10,2.0,66.25,16,5.5,63.5,5,2.0,71.0,3,3.0,66.25,19,5.75,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:26:30,--,Daylight,22.0,21,23.333333333333332,,0,25.0,65.5,26,6.0,70.5,6,6.0,68.85714285714286,36,4.125,64.5,26,7.0,67.25,13,3.75,61.0,9,5.5,68.33333333333333,6,6.0,67.25,14,2.75,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:27:00,--,Daylight,24.0,21,24.333333333333332,10.0,9,7.0,65.0,27,5.5,63.666666666666664,4,4.5,66.625,56,5.625,65.75,27,6.75,66.33333333333333,9,3.25,73.0,1,0.5,60.0,3,6.333333333333333,68.0,20,6.0,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:27:30,--,Daylight,22.333333333333332,20,21.666666666666668,,0,0.0,63.5,27,6.25,64.66666666666667,4,14.25,66.625,43,4.625,65.25,20,4.25,66.5,13,3.75,61.5,5,3.0,65.0,1,1.0,66.75,19,5.25,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:28:00,--,Daylight,33.333333333333336,28,22.0,11.0,1,4.25,65.5,22,5.25,68.0,5,6.5,65.375,49,6.25,64.75,14,5.5,68.25,23,7.0,64.5,4,1.5,69.0,4,5.0,66.25,14,3.5,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:28:30,--,Daylight,32.333333333333336,21,12.0,4.0,2,23.5,65.25,30,7.0,63.0,6,4.5,66.625,49,7.125,64.0,36,9.25,66.5,20,6.5,64.5,4,1.5,64.0,2,2.0,67.0,14,3.25,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:29:00,--,Daylight,32.333333333333336,15,23.666666666666668,,0,0.0,65.75,31,7.5,70.0,7,5.5,67.125,54,5.625,64.75,32,7.0,69.0,15,4.0,50.0,4,2.5,66.0,3,3.0,66.75,22,5.75,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:29:30,--,Daylight,34.333333333333336,19,20.0,,0,0.0,66.5,18,4.5,64.0,6,5.0,65.5,50,5.125,64.5,29,7.25,67.75,24,8.0,64.0,7,5.0,65.0,4,4.0,67.0,27,7.5,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:30:00,--,Daylight,28.0,15,19.666666666666668,,0,0.0,66.0,21,5.5,73.5,3,2.25,66.0,56,6.875,66.75,26,6.0,69.25,11,3.0,61.5,5,2.0,70.0,2,6.333333333333333,66.75,20,4.5,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:30:30,--,Daylight,29.0,12,15.666666666666666,10.0,1,0.25,65.0,25,6.25,74.0,1,1.25,66.875,51,4.75,68.0,22,4.75,69.5,15,4.5,62.0,4,1.0,67.33333333333333,3,3.0,66.75,23,8.5,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:31:00,--,Daylight,24.333333333333332,14,21.0,11.0,1,9.5,65.25,13,3.0,64.0,1,0.75,68.25,42,4.375,67.75,29,5.75,69.5,24,6.5,61.5,10,4.5,67.0,3,3.0,66.33333333333333,12,4.25,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:31:30,--,Daylight,24.666666666666668,21,34.0,11.0,2,3.5,64.5,18,4.5,69.0,3,2.25,66.125,37,4.0,66.5,34,8.25,70.0,9,2.5,64.0,6,3.5,65.5,3,4.333333333333333,69.0,18,4.25,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:32:00,--,Daylight,23.666666666666668,15,28.333333333333332,,0,25.0,64.5,29,6.0,69.33333333333333,7,8.25,66.75,37,4.125,66.5,20,4.75,70.0,7,3.0,68.0,1,0.5,66.66666666666667,3,8.0,69.0,15,4.0,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:32:30,--,Daylight,21.666666666666668,16,34.0,,0,25.0,65.75,24,5.5,68.66666666666667,6,5.5,67.875,35,3.625,67.0,18,5.0,69.0,8,3.75,56.5,7,4.0,65.0,3,3.0,69.5,13,2.25,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:33:00,--,Daylight,29.666666666666668,17,18.333333333333332,,0,25.0,63.75,30,6.75,64.25,8,7.25,66.125,39,3.75,66.75,28,6.0,69.0,13,4.75,59.0,10,5.0,69.0,3,7.333333333333333,69.25,17,5.25,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:33:30,--,Daylight,28.666666666666668,23,17.333333333333332,,0,25.0,66.0,24,5.5,71.5,5,3.75,68.125,44,4.125,67.0,18,4.5,70.33333333333333,10,3.25,59.0,6,2.5,67.0,6,6.0,69.25,15,2.75,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:34:00,--,Daylight,29.0,19,21.666666666666668,,0,25.0,65.66666666666667,17,4.25,69.5,2,3.75,66.875,54,6.875,67.25,24,5.5,68.25,17,4.75,59.5,3,1.5,67.33333333333333,3,3.0,69.0,16,4.5,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:34:30,--,Daylight,27.333333333333332,21,23.666666666666668,,0,25.0,64.5,35,8.25,70.0,4,6.25,67.125,63,6.25,66.5,26,5.75,70.0,10,2.5,59.5,3,1.0,66.0,5,8.666666666666666,66.66666666666667,13,3.0,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:35:00,--,Daylight,24.666666666666668,16,29.0,,0,25.0,65.75,23,4.5,74.0,3,2.25,65.0,54,8.125,66.75,35,9.75,69.0,16,5.75,61.5,3,1.0,69.0,6,9.666666666666666,69.0,23,5.0,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:35:30,--,Daylight,25.0,17,26.333333333333332,,0,25.0,66.0,25,5.5,71.5,4,3.0,66.75,52,6.375,66.0,29,7.0,68.5,19,5.5,60.0,5,1.5,67.0,2,2.0,68.5,13,2.5,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:36:00,--,Daylight,25.333333333333332,18,38.0,22.0,19,10.75,64.0,33,9.0,72.5,2,2.75,66.375,39,4.625,69.0,18,3.25,69.33333333333333,10,2.75,63.5,6,2.5,67.0,8,9.666666666666666,71.0,24,6.0,,,
0,00I75N,3.1,None,2020-11-14,13:40,13,13:36:30,--,Daylight,26.333333333333332,15,29.666666666666668,,0,25.0,64.0,28,5.5,75.0,3,2.75,67.625,47,4.625,68.0,27,6.5,68.0,20,8.5,64.0,6,2.5,68.0,4,5.0,70.75,19,4.0,,,
