incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:45:00,--,Dark,,,,57.5,3,0.75,72.0,2,1.0,,,,60.5,2,0.3333333333333333,62.666666666666664,6,3.0,,0,0.0,,,,,,,70.5,4,2.0,,0,0.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:45:30,--,Dark,,,,60.0,2,1.25,71.0,3,1.0,,,,64.0,7,1.1666666666666667,,0,0.0,63.333333333333336,6,2.0,,,,,,,72.0,1,0.3333333333333333,67.0,1,0.5
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:46:00,--,Dark,,,,57.0,1,0.75,69.0,1,0.75,,,,64.5,3,0.6666666666666666,67.0,1,0.75,67.0,1,0.25,,,,,,,69.5,5,3.6666666666666665,68.5,2,1.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:46:30,--,Dark,,,,62.0,4,0.75,70.5,2,1.0,,,,58.0,3,1.1666666666666667,68.0,1,0.25,62.666666666666664,6,2.0,,,,,,,,0,0.0,70.0,2,1.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:47:00,--,Dark,,,,60.5,3,1.25,72.0,1,0.25,,,,59.0,2,1.0,61.333333333333336,4,3.25,53.0,1,0.5,,,,,,,68.0,5,3.0,67.5,3,1.5
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:47:30,--,Dark,,,,59.5,3,0.75,70.5,2,0.75,,,,58.666666666666664,3,0.8333333333333334,63.25,4,1.25,62.333333333333336,7,3.25,,,,,,,71.0,1,0.3333333333333333,67.5,2,1.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:48:00,--,Dark,,,,,0,0.0,70.5,4,2.5,,,,62.5,6,0.6666666666666666,62.333333333333336,5,1.0,61.0,3,2.25,,,,,,,69.0,5,4.0,68.0,2,1.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:48:30,--,Dark,,,,60.5,2,0.5,70.0,2,0.5,,,,57.0,2,0.6666666666666666,62.333333333333336,3,1.75,61.0,3,1.0,,,,,,,68.0,3,1.0,67.5,2,1.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:49:00,--,Dark,,,,60.5,3,0.75,,0,0.0,,,,59.8,8,3.3333333333333335,65.25,6,4.25,63.666666666666664,5,1.0,,,,,,,68.33333333333333,4,3.3333333333333335,,0,0.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:49:30,--,Dark,,,,59.0,1,0.25,,0,0.0,,,,59.0,4,1.3333333333333333,67.33333333333333,5,1.0,64.66666666666667,3,1.25,,,,,,,70.0,1,0.3333333333333333,,0,0.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:50:00,--,Dark,,,,66.0,4,1.0,71.0,4,1.75,,,,,0,0.0,,0,0.25,62.0,5,3.75,,,,,,,69.0,4,1.6666666666666667,65.0,1,0.5
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:50:30,--,Dark,,,,58.0,1,0.25,71.0,3,0.5,,,,60.5,2,0.3333333333333333,63.666666666666664,8,5.5,62.0,4,1.5,,,,,,,68.0,3,1.6666666666666667,66.5,2,1.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:51:00,--,Dark,,,,58.0,1,0.75,72.0,2,0.25,,,,60.0,4,1.0,64.0,6,3.0,,0,0.0,,,,,,,69.66666666666667,6,4.0,,0,0.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:51:30,--,Dark,,,,62.0,3,1.5,73.0,1,0.25,,,,59.0,1,0.16666666666666666,,0,0.0,62.0,2,0.5,,,,,,,69.66666666666667,4,1.0,65.0,1,2.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:52:00,--,Dark,,,,55.0,1,0.25,69.0,2,1.5,,,,59.0,2,0.3333333333333333,61.5,3,1.75,65.75,5,2.0,,,,,,,69.0,1,0.3333333333333333,66.0,2,1.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:52:30,--,Dark,,,,57.0,1,0.25,,0,0.0,,,,63.666666666666664,4,0.5,63.666666666666664,5,2.25,,0,0.0,,,,,,,70.0,7,6.0,,0,0.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:53:00,--,Dark,,,,55.0,1,1.0,,0,0.5,,,,57.0,3,1.1666666666666667,63.666666666666664,3,1.75,65.5,3,0.5,,,,,,,69.33333333333333,6,3.3333333333333335,62.0,2,4.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:53:30,--,Dark,,,,63.0,1,0.5,69.0,1,0.75,,,,,0,0.0,68.0,2,0.25,66.33333333333333,3,0.75,,,,,,,70.0,1,0.3333333333333333,63.0,1,1.5
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:54:00,--,Dark,,,,60.0,2,0.75,71.0,2,1.0,,,,59.0,1,0.6666666666666666,57.0,1,0.25,57.0,2,1.25,,,,,,,69.0,6,2.6666666666666665,64.0,2,1.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:54:30,--,Dark,,,,,0,0.0,72.0,2,1.0,,,,59.0,3,0.8333333333333334,56.0,3,2.25,,0,0.0,,,,,,,69.33333333333333,3,1.3333333333333333,65.0,3,1.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:55:00,--,Dark,,,,57.0,3,1.5,72.0,1,0.25,,,,57.0,1,0.5,62.5,3,0.5,57.0,1,0.75,,,,,,,67.0,3,2.6666666666666665,63.5,2,1.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:55:30,--,Dark,,,,65.0,2,0.5,73.0,1,0.25,,,,58.0,2,0.8333333333333334,62.5,2,1.75,62.0,1,1.0,,,,,,,68.0,2,0.3333333333333333,,0,0.0
1,00I75S,6.5,Prop Damage (under),2021-01-20,00:00,0,23:56:00,--,Dark,,,,59.0,1,0.25,72.0,2,0.75,,,,59.5,4,0.5,67.5,2,0.5,64.0,2,1.5,,,,,,,68.0,1,0.3333333333333333,64.0,1,0.5
