incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:30:00,--,Daylight,71.0,710,49.0,108.5,123,54.0,70.0,18,8.0,65.0,104,356.0,70.0,816,306.0,71.0,186,706.0,68.5,411,18.0,70.5,111048,1638.75,64.5,515,455.5,63.5,25,8.0,66.75,2222,305.25
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:30:30,--,Daylight,71.0,46,33.5,107.5,62,36.0,67.0,412,19.5,63.5,136,47.0,66.0,716,806.0,73.0,74,31.5,66.5,912,34.0,69.5,1016720,39677.5,65.0,63,21.0,62.0,411,157.5,67.66666666666667,0463,123.25
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:31:00,--,Daylight,73.5,36,12.0,109.0,113,51.5,69.0,111,9.0,60.5,54,155.5,70.5,47,42.5,73.0,124,46.5,66.0,1021,808.0,70.0,512814,1916.75,60.0,45,26.5,63.0,27,34.0,71.0,0053,15.5
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:31:30,--,Daylight,73.0,616,306.5,112.0,87,32.5,68.5,212,19.5,59.0,104,39.0,70.5,514,205.0,73.0,194,86.5,68.0,416,255.5,71.5,48710,861.25,59.5,712,49.5,63.0,26,14.0,66.5,1175,288.5
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:32:00,--,Daylight,72.0,33,27.0,109.0,33,27.5,71.0,27,22.5,61.0,167,64.0,69.0,48,48.0,73.5,34,13.0,65.5,924,358.5,68.25,111663,1967.75,61.5,710,78.5,62.5,111,55.5,67.33333333333333,0142,40.25
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:32:30,--,Daylight,72.5,33,21.0,111.5,64,22.0,70.5,17,7.5,60.0,107,38.0,68.0,47,42.5,73.0,74,36.5,67.5,1024,409.5,68.25,510914,16286.75,63.0,39,29.0,65.0,04,1.5,65.5,38106,65352.75
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:33:00,--,Daylight,71.5,49,33.5,104.5,128,655.0,70.5,29,33.0,65.5,61,32.0,65.5,814,455.5,72.0,144144,29279.25,66.0,914,49.5,68.75,6754,1580.5,63.5,915,405.5,60.0,08,7.0,63.75,1173,343.0
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:33:30,--,Daylight,72.5,76,32.0,106.5,54,24.5,71.0,14,7.0,66.0,85,305.0,68.0,615,505.5,,,,67.5,811,48.0,68.25,92036,15263.25,62.0,1012,606.0,59.0,010,7.5,64.0,2777,749.25
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:34:00,--,Daylight,71.0,65,72.0,107.5,44,19.0,71.0,315,257.0,64.5,72,26.0,69.5,33,46.0,72.0,63,28.5,69.0,818,205.0,69.0,10963,2117.75,62.5,911,64.0,62.0,14,7.5,65.5,2685,6527.0
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:34:30,--,Daylight,70.5,612,356.0,105.0,116,656.5,71.0,212,14.5,66.0,74,38.0,69.0,45,48.0,71.0,138,555.0,68.0,811,43.0,68.75,1011816,2392.0,62.5,33,36.0,61.5,111,55.5,65.0,12710,3402.5
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:35:00,--,Daylight,70.5,512,306.0,103.0,132,71.0,68.5,510,63.5,55.0,179,612.0,71.0,25,27.0,70.0,53,22.5,64.0,56,32.0,72.0,1215711,2186.25,62.0,711,29.0,56.0,06,5.0,65.5,1474,4026.25
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:35:30,--,Daylight,68.0,515,259.5,107.5,115,655.5,68.5,24,16.5,58.0,136,557.5,71.5,42,40.5,71.5,43,34.0,67.0,1021,457.0,72.25,915718,1189.75,61.5,64,36.5,61.5,19,207.0,66.66666666666667,0141,82.75
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:36:00,--,Daylight,70.0,513,206.0,105.0,129,505.5,66.0,413,19.5,52.5,133,1158.0,67.5,615,808.0,70.5,132,48.5,64.5,411,23.0,69.25,66711,3096.25,62.0,72,40.5,62.0,14,6.5,68.0,0161,35.25
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:36:30,--,Daylight,71.5,36,22.5,101.0,910,408.0,64.0,214,56.0,55.0,124,457.0,68.0,59,54.0,69.0,62,37.0,65.5,56,53.0,71.0,7136,1530.75,61.0,1011,605.0,61.5,39,555.0,65.75,2585,373.25
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:37:00,--,Daylight,69.5,47,18.5,108.5,74,27.0,72.5,214,156.0,36.0,116,129.5,65.0,39,305.0,67.5,73,28.0,63.5,819,457.0,67.5,77611,2333.75,62.0,37,37.5,59.5,25,13.5,64.75,1431,330.75
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:37:30,--,Daylight,70.0,25,12.0,104.0,128,705.5,73.5,413,19.5,41.0,127,1062.0,68.0,47,42.5,70.0,125,555.5,64.5,615,505.5,68.0,410812,8776.5,64.0,54,66.5,61.5,14,19.5,64.25,1278,3032.0
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:38:00,--,Daylight,72.0,513,256.5,107.5,123,67.5,79.0,014,5.0,27.5,64,123.0,63.5,716,1259.0,68.0,66,23.5,63.5,512,305.0,69.25,72077,25260.75,62.0,813,74.5,62.0,17,7.5,60.5,0880,4027.5
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:38:30,--,Daylight,73.0,36,22.0,107.0,135,59.5,74.5,36,17.0,33.0,510,3208.0,67.0,47,43.0,65.5,132,62.0,64.0,824,607.5,68.25,101247,3156.0,62.0,66,52.0,60.5,25,21.5,65.75,1222,340.75
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:39:00,--,Daylight,71.0,612,255.0,97.0,169,907.0,69.5,316,256.5,52.0,52,20.5,60.5,612,256.5,,,,66.5,510,23.0,71.0,911712,1184.0,60.5,45,26.5,66.5,18,8.0,66.66666666666667,0363,68.0
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:39:30,--,Daylight,68.5,69,507.0,101.5,185,1257.5,72.0,19,19.5,47.0,133,48.0,59.5,614,608.0,67.5,116,456.0,62.5,813,39.5,69.5,5966,1860.75,61.0,612,505.0,64.0,34,21.5,65.0,1352,3777.75
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:40:00,--,Daylight,75.5,54,51.5,107.5,65,255.5,72.0,19,8.0,55.0,144,557.5,67.0,45,26.5,,,,60.0,1024,609.5,73.5,91079,3388.5,64.5,35,11.5,68.0,03,1.0,66.0,0241,37.75
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:40:30,--,Daylight,75.5,24,12.5,104.5,147,63.0,70.0,418,206.5,54.5,136,607.0,64.5,516,356.0,68.0,125125,26526.5,64.5,815,74.5,73.75,2745,1080.5,62.5,75,27.5,66.0,16,55.0,63.75,5468,1192.0
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:41:00,--,Daylight,75.0,37,22.5,107.0,96,38.5,73.0,212,9.5,57.5,94,51.5,62.0,612,655.5,71.0,64,38.0,61.5,828,409.5,69.75,121657,3205.75,60.5,815,857.0,57.5,12,5.5,65.5,5333,1330.5
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:41:30,--,Daylight,75.5,89,58.5,105.0,95,44.0,72.5,22,30.5,51.5,105,42.0,64.0,63,51.0,71.0,101101,1843.25,59.5,1322,709.0,71.0,121954,2983.25,65.5,64,61.5,63.5,210,39.0,65.25,3341,8775.5
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:42:00,--,Daylight,74.5,38,13.0,105.0,84,38.0,75.0,18,8.0,61.0,126,47.0,64.0,46,27.0,72.0,147,68.5,65.0,78,37.5,70.75,67711,2091.25,56.5,818,907.0,60.0,05,2.0,64.0,11176,104046.0
1,00I75S,15.1,Prop Damage (over),2021-03-05,07:45,7,07:42:30,--,Daylight,74.0,36,12.5,107.5,63,28.5,74.5,110,18.5,59.5,134,48.0,63.0,1016,807.5,70.0,112,47.0,63.5,312,28.0,70.75,1017610,1961.25,57.5,913,805.5,58.0,38,108.0,71.0,0043,8.0
