incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:25:00,--,Daylight,57.0,17,2.4,,,,,,,65.33333333333333,7,1.3333333333333333,69.66666666666667,15,3.25,62.0,13,3.0,69.0,12,2.5,64.5,4,1.25,61.666666666666664,8,1.5,67.83333333333333,18,2.0,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:25:30,--,Daylight,53.6,21,3.4,,,,,,,65.0,12,2.0,68.0,12,4.5,66.0,12,3.0,66.0,10,2.0,64.0,3,0.5,60.5,8,2.75,64.66666666666667,20,1.875,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:26:00,--,Daylight,57.0,10,1.4,,,,,,,65.0,23,4.0,70.0,16,3.5,63.333333333333336,6,1.25,66.33333333333333,7,1.25,74.0,6,1.0,63.0,5,1.75,67.85714285714286,20,2.5,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:26:30,--,Daylight,57.25,21,3.4,,,,,,,67.5,7,1.3333333333333333,71.0,10,1.75,64.66666666666667,4,1.0,66.0,11,2.0,66.0,6,0.75,67.75,17,3.75,67.0,10,0.875,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:27:00,--,Daylight,53.6,19,4.0,,,,,,,66.66666666666667,8,1.3333333333333333,70.0,8,1.5,60.25,6,1.0,68.5,13,2.25,62.5,7,1.0,62.0,11,2.25,66.5,20,2.875,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:27:30,--,Daylight,56.75,12,2.0,,,,,,,66.0,9,1.0,70.0,15,3.0,63.666666666666664,14,3.0,67.66666666666667,10,1.75,66.5,3,1.5,68.33333333333333,6,2.0,67.0,18,1.5,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:28:00,--,Daylight,58.75,20,3.2,,,,,,,67.33333333333333,12,2.3333333333333335,72.33333333333333,15,3.5,65.33333333333333,8,1.5,68.0,5,0.75,63.0,3,0.5,67.0,7,2.0,65.57142857142857,24,2.125,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:28:30,--,Daylight,57.75,11,1.8,,,,,,,67.0,11,1.6666666666666667,70.5,7,1.5,64.0,9,1.75,68.75,9,1.5,89.0,1,0.25,67.66666666666667,12,2.25,65.71428571428571,25,2.375,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:29:00,--,Daylight,58.0,19,2.8,,,,,,,65.33333333333333,9,1.6666666666666667,69.0,4,0.5,62.0,5,1.25,66.0,7,1.25,64.0,6,1.75,63.0,6,1.5,66.14285714285714,24,2.0,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:29:30,--,Daylight,55.666666666666664,12,1.8,,,,,,,66.0,10,1.6666666666666667,71.66666666666667,6,1.25,61.75,9,3.0,69.0,10,2.25,74.0,2,0.25,68.0,10,1.75,66.28571428571429,21,2.75,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:30:00,--,Daylight,58.0,16,2.8,,,,,,,67.0,17,4.0,71.0,13,2.5,66.66666666666667,9,1.75,69.66666666666667,12,2.0,73.0,1,0.25,67.33333333333333,10,2.0,66.5,23,2.375,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:30:30,--,Daylight,52.6,18,4.6,,,,,,,67.0,13,2.0,70.0,11,2.5,64.0,7,1.0,67.5,4,0.5,71.66666666666667,5,1.0,63.0,9,1.75,67.14285714285714,20,2.0,,,
1,SR153S,3.8,Prop Damage (over),2020-11-21,09:40,9,09:31:00,--,Daylight,54.2,24,3.6,,,,,,,64.66666666666667,11,3.3333333333333335,70.0,9,2.5,58.333333333333336,8,1.75,68.33333333333333,12,3.25,64.5,4,0.5,69.66666666666667,11,2.25,66.57142857142857,16,1.375,,,
