incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,SR153N,1.4,Prop Damage (over),2020-11-11,05:30,5,05:15:00,Rain,Dark,60.25,14,2.75,65.5,3,2.5,47.0,3,1.5,67.0,1,0.5,,,,,0,0.0,,,,62.5,2,0.5,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Prop Damage (over),2020-11-11,05:30,5,05:15:30,Rain,Dark,62.666666666666664,3,0.75,61.0,2,0.5,46.0,2,1.0,,0,0.0,,,,,0,0.0,,,,63.5,5,1.25,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Prop Damage (over),2020-11-11,05:30,5,05:16:00,Rain,Dark,61.0,10,2.25,68.0,5,3.25,57.5,4,4.0,67.0,3,0.5,,,,,0,0.0,,,,,0,0.0,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Prop Damage (over),2020-11-11,05:30,5,05:16:30,Rain,Dark,60.25,11,4.25,65.5,11,3.5,58.0,5,5.0,,0,0.0,,,,,0,0.0,,,,62.5,4,1.0,,0,0.0,,,,,,
1,SR153N,1.4,Prop Damage (over),2020-11-11,05:30,5,05:17:00,Rain,Dark,58.666666666666664,8,4.25,65.25,14,4.25,58.0,3,1.0,66.5,2,1.0,,,,,0,0.0,,,,65.0,1,0.25,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Prop Damage (over),2020-11-11,05:30,5,05:17:30,Rain,Dark,61.5,14,3.0,65.5,6,1.5,,0,0.0,,0,0.0,,,,,0,0.0,,,,68.66666666666667,6,1.0,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Prop Damage (over),2020-11-11,05:30,5,05:18:00,Rain,Dark,60.25,9,3.5,65.5,3,0.75,,0,0.0,65.0,2,0.5,,,,,0,0.0,,,,62.0,3,0.75,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Prop Damage (over),2020-11-11,05:30,5,05:18:30,Rain,Dark,60.0,10,1.75,65.0,7,4.25,,0,0.0,,0,0.0,,,,,0,0.0,,,,74.0,1,0.25,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Prop Damage (over),2020-11-11,05:30,5,05:19:00,Rain,Dark,61.75,9,2.25,65.5,10,3.25,56.5,7,8.0,65.0,1,0.5,,,,,0,0.0,,,,68.0,2,0.25,,0,0.0,,0,0.0,,,
1,SR153N,1.4,Prop Damage (over),2020-11-11,05:30,5,05:19:30,Rain,Dark,58.666666666666664,8,3.25,64.33333333333333,6,2.25,45.0,2,1.0,65.5,5,1.0,,,,,0,0.0,,,,65.5,7,1.75,,,,,0,0.0,,,
