incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,SR153S,1.2,Prop Damage (over),2021-01-23,00:45,0,00:30:00,--,Dark,,,,65.5,0110,27.5,63.0,01000100,125012.5,71.0,0111,27.75,56.8,00311410,26730.0,,0000,0.0,58.8,0111011,15863.0,65.0,10,5.0,67.0,20,5.0,64.0,1121,352.75,63.0,41,40.5
1,SR153S,1.2,Prop Damage (over),2021-01-23,00:45,0,00:30:30,--,Dark,,,,65.0,0110,27.5,69.2,01210011,138751.375,,0000,0.0,47.0,00000100,12.5,65.0,0230,105.0,53.0,1210103,1728715.7142857143,,00,0.0,64.0,01,0.5,58.666666666666664,2210,652.5,62.5,11,5.5
1,SR153S,1.2,Prop Damage (over),2021-01-23,00:45,0,00:31:00,--,Dark,,,,,0000,0.0,64.16666666666667,11111200,5139312.5,71.66666666666667,0111,102.75,57.0,10000000,1250000.0,62.0,0100,25.0,54.666666666666664,1201000,171571.42857142858,,00,0.0,64.5,11,5.5,64.33333333333333,2022,290.25,63.0,22,27.0
1,SR153S,1.2,Prop Damage (over),2021-01-23,00:45,0,00:31:30,--,Dark,,,,66.0,0010,2.5,64.75,11000101,4250012.625,67.0,0100,25.0,54.5,01001210,125266.25,66.0,0230,30.0,,0000000,0.0,69.0,01,0.5,63.0,02,0.5,59.666666666666664,1110,335.0,62.5,23,26.0
1,SR153S,1.2,Prop Damage (over),2021-01-23,00:45,0,00:32:00,--,Dark,,,,,0000,0.0,,00000000,0.0,64.0,0100,25.0,53.5,00000110,13.75,67.5,2121,1105.25,,0000000,0.0,65.0,10,5.0,,00,0.0,58.666666666666664,1120,277.5,63.0,22,5.5
1,SR153S,1.2,Prop Damage (over),2021-01-23,00:45,0,00:32:30,--,Dark,,,,,0000,0.0,65.5,01000100,125037.5,70.66666666666667,0111,27.75,58.285714285714285,11111110,4263888.75,62.0,0100,25.0,50.666666666666664,1100020,728574.2857142857,67.5,11,5.5,64.0,01,0.5,60.0,1010,252.5,62.5,31,26.5
1,SR153S,1.2,Prop Damage (over),2021-01-23,00:45,0,00:33:00,--,Dark,,,,,0000,0.0,64.5,00100100,12512.5,70.0,0010,27.5,56.0,10000000,1250000.0,,0000,0.0,,0000000,0.0,69.0,11,5.5,64.5,12,16.5,65.0,0202,126.0,65.0,01,0.5
1,SR153S,1.2,Prop Damage (over),2021-01-23,00:45,0,00:33:30,--,Dark,,,,64.0,0200,100.0,64.0,00100120,12513.75,,0000,0.0,55.0,10000000,1250000.0,,0000,0.0,57.666666666666664,0300101,85728.71428571429,,00,0.0,65.0,10,5.0,74.0,0001,0.25,64.0,12,5.5
1,SR153S,1.2,Prop Damage (over),2021-01-23,00:45,0,00:34:00,--,Dark,,,,,0000,0.0,66.5,00100010,12501.25,63.0,0200,25.0,66.0,01000000,125000.0,62.0,0100,25.0,61.333333333333336,0010120,1445.7142857142858,,00,0.0,64.0,01,2.0,64.0,0010,2.5,62.0,10,5.0
1,SR153S,1.2,Prop Damage (over),2021-01-23,00:45,0,00:34:30,--,Dark,,,,62.0,0200,25.0,67.6,01100111,137513.875,62.0,0200,100.0,54.75,00102120,512763.75,70.0,0010,2.5,56.0,1001001,857285.8571428572,66.0,10,5.0,,00,0.0,62.0,1131,780.25,63.5,12,7.0
