incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:02:00,--,Daylight,54.0,16,10.333333333333334,,0,0.0,,,,68.66666666666667,5,4.5,61.5,41,7.5,62.75,26,6.5,64.25,14,5.5,58.5,8,3.5,68.33333333333333,4,5.0,63.0,14,4.75,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:02:30,--,Daylight,60.333333333333336,18,13.333333333333334,,0,0.0,,,,68.0,3,2.25,63.5,38,7.375,63.5,19,8.0,65.75,11,4.25,49.0,5,2.5,67.0,2,2.0,65.5,12,4.0,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:03:00,--,Daylight,58.333333333333336,20,11.333333333333334,,0,0.0,,,,68.66666666666667,5,16.75,54.833333333333336,22,4.75,63.25,25,7.0,64.0,9,3.5,57.5,9,8.0,68.0,3,3.3333333333333335,62.5,14,6.5,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:03:30,--,Daylight,57.333333333333336,15,7.666666666666667,,0,0.0,,,,67.33333333333333,6,4.5,56.5,43,9.0,62.75,18,5.5,64.0,15,5.75,48.0,6,3.5,68.0,5,6.666666666666667,62.75,19,4.75,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:04:00,--,Daylight,63.333333333333336,15,7.666666666666667,,0,0.0,51.0,18.0,3.25,70.0,6,4.5,61.0,44,7.75,63.25,17,4.25,63.5,23,7.25,58.5,4,1.5,66.33333333333333,6,8.333333333333334,62.5,17,6.5,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:04:30,--,Daylight,60.666666666666664,15,8.0,,0,0.0,,0.0,0.0,66.5,2,7.75,62.625,42,5.0,62.5,27,8.0,63.75,11,3.0,57.5,8,6.0,65.0,1,1.6666666666666667,62.25,15,5.75,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:05:00,--,Daylight,64.0,15,7.333333333333333,,0,0.0,64.0,16.0,3.5,69.33333333333333,4,3.25,63.375,39,4.5,63.0,18,5.5,65.75,11,3.75,58.5,5,2.5,72.0,2,2.0,63.5,2,1.25,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:05:30,--,Daylight,64.5,5,2.6666666666666665,,0,0.0,58.0,23.0,8.0,72.0,2,1.5,64.0,44,5.25,63.0,23,5.5,64.0,10,4.75,59.5,5,1.5,66.33333333333333,4,7.0,64.25,10,3.5,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:06:00,--,Daylight,62.666666666666664,14,7.333333333333333,,0,0.0,61.5,16.0,5.0,61.0,6,9.0,65.25,45,4.25,64.75,31,10.0,67.0,9,3.0,51.0,4,3.5,70.5,2,2.0,63.0,12,6.0,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:06:30,--,Daylight,62.333333333333336,18,7.333333333333333,,0,0.0,65.0,12.0,3.25,57.666666666666664,5,8.5,63.625,44,5.75,63.75,25,5.5,66.25,15,7.25,59.5,5,2.0,67.66666666666667,3,5.333333333333333,61.666666666666664,15,6.5,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:07:00,--,Daylight,54.0,13,18.666666666666668,,0,0.0,61.75,18.0,3.75,68.33333333333333,3,2.25,62.714285714285715,26,4.0,63.5,16,4.25,68.0,7,1.75,58.0,5,4.0,68.5,3,3.0,64.25,19,6.25,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:07:30,--,Daylight,61.333333333333336,21,13.333333333333334,,0,0.0,61.25,24.0,10.25,67.33333333333333,4,6.0,63.714285714285715,25,2.875,62.666666666666664,11,3.0,66.75,9,2.25,49.0,4,2.0,,0,0.0,63.5,19,8.5,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:08:00,--,Daylight,58.333333333333336,16,9.333333333333334,,0,0.0,62.0,20.0,5.0,68.5,3,2.25,63.875,44,7.25,63.0,14,6.0,68.75,4,1.0,49.0,6,6.0,60.0,2,2.3333333333333335,65.75,16,4.25,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:08:30,--,Daylight,51.333333333333336,12,13.333333333333334,,0,0.0,64.33333333333333,12.0,5.0,55.666666666666664,5,7.25,64.625,33,4.875,63.5,12,2.75,68.0,9,3.25,57.5,4,2.0,63.0,1,1.0,64.5,12,3.75,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:09:00,--,Daylight,62.666666666666664,16,10.666666666666666,,0,0.0,63.0,25.0,7.0,65.0,3,2.25,63.75,36,3.375,63.0,28,8.75,63.666666666666664,7,2.5,48.0,2,1.5,67.5,2,5.666666666666667,65.0,16,5.75,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:09:30,--,Daylight,59.333333333333336,22,14.0,,0,0.0,63.0,26.0,7.0,67.66666666666667,9,14.75,63.42857142857143,24,3.125,60.666666666666664,13,3.5,68.75,15,9.0,58.0,5,6.0,,0,0.0,60.0,5,1.0,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:10:00,--,Daylight,65.66666666666667,13,8.333333333333334,,0,0.0,61.5,15.0,4.75,70.5,5,9.75,65.125,43,7.125,63.5,32,11.75,64.75,9,2.25,56.0,4,2.5,65.0,4,8.333333333333334,64.5,13,5.0,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:10:30,--,Daylight,64.33333333333333,14,4.0,,0,0.0,63.5,13.0,4.25,69.5,2,3.0,62.285714285714285,32,5.125,64.5,13,2.25,63.25,11,3.5,56.0,10,5.5,,0,0.0,62.666666666666664,5,1.75,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:11:00,--,Daylight,63.666666666666664,15,8.0,,0,0.0,64.25,13.0,3.25,67.0,3,3.0,65.375,38,5.125,64.0,14,5.0,66.75,11,4.75,54.5,5,2.5,66.66666666666667,6,7.666666666666667,61.0,16,6.25,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:11:30,--,Daylight,64.66666666666667,24,10.333333333333334,,0,0.0,61.75,22.0,6.5,70.33333333333333,7,5.75,65.25,35,4.5,63.5,19,5.75,65.75,13,3.75,54.5,6,3.5,66.66666666666667,3,3.3333333333333335,63.75,20,8.25,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:12:00,--,Daylight,55.666666666666664,22,11.666666666666666,,0,0.0,64.75,22.0,6.75,72.66666666666667,4,3.25,64.375,39,4.5,64.75,25,6.25,67.0,9,5.0,59.5,4,3.0,,0,0.0,63.25,18,7.0,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:12:30,--,Daylight,62.0,30,11.666666666666666,,0,0.0,57.333333333333336,18.0,5.5,70.33333333333333,5,3.75,65.125,46,6.375,64.25,14,5.0,67.0,10,2.5,56.5,7,2.5,72.0,2,2.0,60.333333333333336,11,3.5,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:13:00,--,Daylight,60.333333333333336,12,5.0,,0,0.0,63.5,21.0,5.75,72.0,2,1.5,63.0,34,4.125,64.0,20,5.25,65.66666666666667,10,5.5,62.5,3,3.0,61.5,4,5.666666666666667,63.25,13,3.25,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:13:30,--,Daylight,56.666666666666664,8,6.333333333333333,,0,0.0,65.5,21.0,5.5,63.25,7,11.5,63.5,32,5.25,64.0,11,4.25,65.75,16,4.75,62.5,4,1.5,67.5,2,2.0,63.0,8,3.75,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:14:00,--,Daylight,65.33333333333333,15,6.0,,0,0.0,63.75,16.0,3.5,72.0,3,2.25,62.625,41,5.375,64.0,25,5.5,67.25,12,5.5,61.0,3,1.0,,0,0.0,62.75,17,5.0,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:14:30,--,Daylight,63.0,13,5.333333333333333,,0,0.0,63.75,12.0,3.0,68.33333333333333,5,5.0,62.75,47,6.25,63.5,26,8.75,68.25,9,2.25,61.0,5,5.5,63.0,3,3.6666666666666665,63.0,15,4.25,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:15:00,--,Daylight,63.333333333333336,18,8.333333333333334,,0,0.0,63.0,20.0,3.5,70.0,7,7.75,62.875,37,4.75,63.666666666666664,14,4.25,67.0,9,3.5,58.0,14,15.0,66.0,4,4.0,63.0,17,6.0,,,
1,00I75N,3.1,Prop Damage (over),2020-12-28,10:17,10,10:15:30,--,Daylight,64.0,22,10.666666666666666,,0,0.0,62.0,19.0,6.5,64.0,7,15.5,61.714285714285715,32,2.875,63.0,20,5.5,66.5,14,4.0,52.0,6,3.0,70.0,4,4.0,62.0,11,4.0,,,
