incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:54:00,--,Dark,62.0,210,170.0,,,,,000,0.0,65.0,012,4.0,60.0,010,3.3333333333333335,49.25,1211,480.75,62.0,1010,260.0,64.5,1010,257.5,62.0,10,5.0,70.0,01,2.0,,00,0.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:54:30,--,Dark,59.0,010,3.3333333333333335,,,,62.0,100,100.0,63.5,110,36.666666666666664,65.5,011,3.6666666666666665,41.0,2210,677.5,,0000,0.0,62.0,0010,2.5,,00,0.0,66.5,42,21.0,68.0,40,15.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:55:00,--,Dark,61.0,110,36.666666666666664,,,,59.5,201,735.0,65.0,010,36.666666666666664,58.0,010,3.3333333333333335,40.5,0130,37.5,56.0,0010,2.5,64.0,0100,25.0,68.5,11,20.5,69.0,11,16.5,69.0,10,5.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:55:30,--,Dark,60.5,250,86.66666666666667,,,,,000,0.0,63.0,110,36.666666666666664,57.0,030,210.0,14.0,0100,52.5,59.5,0110,35.0,,0000,0.0,,00,0.0,67.0,20,5.0,,00,0.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:56:00,--,Dark,67.5,011,3.6666666666666665,,,,66.0,120,320.0,63.0,101,33.666666666666664,59.0,110,113.33333333333333,49.333333333333336,0312,210.75,65.5,0101,100.25,69.33333333333333,1101,325.25,,00,0.0,70.0,10,5.0,,00,0.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:56:30,--,Dark,65.0,111,37.333333333333336,,,,,000,0.0,63.333333333333336,342,3037.3333333333335,58.0,230,150.0,49.333333333333336,1101,425.25,62.0,0011,2.75,62.0,0010,2.5,61.0,10,20.0,69.0,11,23.0,70.0,20,5.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:57:00,--,Dark,67.0,101,33.666666666666664,,,,59.5,201,7004.0,64.66666666666667,122,41.0,64.33333333333333,121,37.0,53.666666666666664,0341,87.75,58.0,0110,27.5,62.5,0210,52.5,,00,0.0,69.0,22,27.0,,00,0.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:57:30,--,Dark,,000,0.0,,,,,000,0.0,65.5,011,3.6666666666666665,59.0,210,36.666666666666664,43.5,0420,172.5,62.0,0200,25.0,65.0,1100,275.0,70.0,11,15.5,,00,0.0,,00,0.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:58:00,--,Dark,65.0,010,3.3333333333333335,,,,,000,0.0,65.0,001,0.3333333333333333,66.5,101,33.666666666666664,50.0,0010,2.5,57.0,0330,90.0,66.0,0162,293.0,,00,0.0,65.0,20,10.0,70.0,10,5.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:58:30,--,Dark,,000,0.0,,,,68.0,010,10.0,63.5,110,50.0,61.0,010,3.3333333333333335,55.0,1020,257.5,62.666666666666664,1031,273.25,62.0,0010,2.5,,00,0.0,,00,0.0,70.0,20,5.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:59:00,--,Dark,59.0,200,200.0,,,,,000,0.0,65.0,010,3.3333333333333335,67.0,101,33.666666666666664,42.0,0400,125.0,63.666666666666664,1012,253.0,62.5,0210,27.5,79.0,01,0.5,66.0,34,48.5,66.5,11,5.5
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,01:59:30,--,Dark,64.66666666666667,223,207.66666666666666,,,,,000,0.0,64.0,200,66.66666666666667,61.0,100,33.333333333333336,46.5,0610,260.0,63.0,1121,280.25,61.0,0110,35.0,69.5,31,30.5,,00,0.0,67.0,10,5.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,02:00:00,--,Dark,64.0,132,60.333333333333336,,,,60.0,100,100.0,65.0,321,373.6666666666667,64.33333333333333,132,53.666666666666664,49.0,0010,2.5,59.0,0210,35.0,65.0,1010,257.5,64.0,10,5.0,66.5,11,6.0,67.0,11,5.5
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,02:00:30,--,Dark,72.0,001,0.6666666666666666,,,,59.0,100,533.3333333333334,64.66666666666667,111,140.33333333333334,,000,0.0,45.0,0400,200.0,54.0,0010,2.5,67.66666666666667,2021,252.75,62.0,10,5.0,65.5,11,20.5,66.0,20,5.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,02:01:00,--,Dark,,000,0.0,,,,55.0,100,666.6666666666666,65.0,100,33.333333333333336,72.0,001,0.3333333333333333,46.5,0530,185.0,,0000,0.0,77.0,0001,0.25,,00,0.0,65.5,21,31.0,66.0,10,5.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,02:01:30,--,Dark,,000,0.0,,,,60.0,100,100.0,67.0,021,7.333333333333333,61.0,100,133.33333333333334,57.0,1103,350.5,56.0,0010,2.5,63.0,0110,32.5,61.0,10,5.0,66.0,10,5.0,,00,0.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,02:02:00,--,Dark,61.333333333333336,332,477.3333333333333,,,,,000,0.0,,000,0.0,63.0,100,133.33333333333334,49.0,0210,27.5,62.0,0011,10.25,71.5,0101,25.25,,00,0.0,,00,0.0,,00,0.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,02:02:30,--,Dark,62.0,222,157.66666666666666,,,,,000,0.0,64.0,100,233.33333333333334,65.0,111,37.0,48.0,0010,5.0,67.5,0101,25.25,66.5,1100,275.0,,00,0.0,,00,0.0,,00,0.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,02:03:00,--,Dark,67.5,011,3.6666666666666665,,,,,000,0.0,66.0,233,195.33333333333334,65.0,034,28.0,50.5,0220,127.5,56.0,0020,7.5,63.5,0110,27.5,61.0,20,35.0,66.0,11,20.5,,00,0.0
1,00I24W,181.4,Prop Damage (over),2021-04-25,02:09,2,02:03:30,--,Dark,67.0,031,10.333333333333334,,,,56.0,200,333.3333333333333,66.0,130,186.66666666666666,72.0,001,3.6666666666666665,49.0,0010,15.0,60.0,0210,27.5,69.0,0021,20.25,79.0,01,0.5,,00,0.0,67.0,10,5.0
