incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:25:00,--,Dawn,,0,0.0,,,,68.0,3,2.25,62.875,29,4.25,64.25,27,9.0,66.33333333333333,11,4.5,67.0,8,3.5,66.66666666666667,6,14.333333333333334,63.5,18,6.25,,,,68.4,13,4.4
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:25:30,--,Dawn,,0,0.0,,,,56.0,5,4.25,63.625,51,8.75,65.0,19,5.5,66.5,16,6.25,68.0,7,2.5,,0,0.0,63.5,18,4.75,,,,69.6,12,3.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:26:00,--,Dawn,,0,0.0,,,,58.25,6,13.0,64.125,40,5.25,63.5,18,5.0,63.25,18,5.25,69.0,8,4.0,62.0,5,6.0,65.25,15,6.75,,,,68.8,12,3.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:26:30,--,Dawn,,0,0.0,,,,68.0,3,2.25,63.375,50,6.5,62.75,28,10.0,63.25,15,4.5,69.0,6,2.0,,0,0.0,63.75,12,4.25,,,,68.4,20,7.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:27:00,--,Dawn,,0,0.0,,,,68.33333333333333,3,2.25,64.375,63,7.625,61.75,23,6.75,64.75,17,5.25,58.5,9,9.0,66.5,3,3.0,64.25,19,6.75,,,,69.2,17,4.4
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:27:30,--,Dawn,,0,0.0,,,,66.66666666666667,7,11.5,61.333333333333336,25,2.375,61.75,29,7.75,64.5,14,6.5,60.5,11,10.5,62.5,3,3.0,65.0,13,4.25,,,,69.4,14,2.4
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:28:00,--,Dawn,,0,0.0,,,,68.0,7,8.25,64.5,62,7.625,63.0,22,6.25,64.25,24,8.75,54.0,4,2.0,63.666666666666664,3,6.666666666666667,64.5,14,6.0,,,,68.0,20,3.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:28:30,--,Dawn,,0,0.0,,,,66.5,2,2.0,62.857142857142854,45,6.75,63.75,42,10.0,64.0,20,8.5,54.0,5,2.0,64.66666666666667,5,5.0,64.25,6,2.5,,,,64.66666666666667,9,1.8
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:29:00,--,Dawn,,0,0.0,,,,67.33333333333333,7,12.25,66.5,38,5.125,63.0,28,7.25,65.75,17,4.5,60.5,13,6.0,68.5,2,2.0,64.0,15,5.0,,,,69.25,9,2.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:29:30,--,Dawn,,0,0.0,,,,69.66666666666667,4,6.5,65.375,48,5.5,62.5,30,7.5,65.5,12,4.5,59.5,13,11.5,61.0,6,6.0,63.5,16,4.25,,,,65.0,6,1.4
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:30:00,--,Dawn,,0,0.0,,,,67.33333333333333,8,9.75,65.875,60,7.75,65.25,22,8.5,66.5,18,6.0,62.5,10,4.0,68.0,2,2.0,62.0,14,5.75,,,,70.4,16,2.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:30:30,--,Dawn,,0,0.0,,,,74.5,2,1.5,66.125,40,6.875,65.25,22,6.75,65.75,21,5.5,62.0,6,3.5,68.33333333333333,5,5.0,61.333333333333336,13,5.25,,,,68.25,17,3.0
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:31:00,--,Dawn,,0,0.0,,,,78.0,1,3.0,65.375,51,6.75,65.75,9,2.0,66.75,6,1.5,63.5,4,4.0,71.5,2,2.0,63.75,24,7.25,,,,72.0,17,3.4
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:31:30,--,Dawn,,0,0.0,,,,64.0,8,17.0,65.25,29,3.125,64.25,15,2.5,67.0,8,2.25,63.0,10,6.0,69.33333333333333,4,4.666666666666667,61.333333333333336,14,5.25,,,,70.6,19,4.0
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:32:00,--,Dawn,,0,0.0,,,,66.33333333333333,3,2.5,63.875,51,6.0,61.5,42,11.75,63.0,19,8.5,59.0,2,0.5,70.5,2,2.0,60.666666666666664,12,4.25,,,,71.25,12,2.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:32:30,--,Dawn,,0,0.0,,,,58.5,5,11.25,64.375,54,8.25,61.5,31,10.75,66.5,10,3.5,65.0,5,1.5,71.0,1,1.0,62.5,15,6.5,,,,72.0,13,2.8
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:33:00,--,Dawn,,0,0.0,,,,58.0,6,6.0,66.125,56,6.0,63.75,26,6.5,65.5,22,6.5,62.0,8,4.0,64.33333333333333,8,8.333333333333334,60.5,17,5.0,,,,69.25,12,3.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:33:30,--,Dawn,,0,0.0,,,,72.0,1,5.75,63.625,46,5.625,63.5,30,8.5,63.0,23,7.0,62.5,4,2.0,66.33333333333333,3,3.0,60.75,11,2.75,,,,71.6,13,3.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:34:00,--,Dawn,,0,0.0,,,,59.75,5,6.5,64.25,55,7.0,64.75,26,7.5,66.25,18,5.0,63.5,10,4.5,66.0,3,3.0,61.75,19,8.0,,,,69.6,18,2.8
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:34:30,--,Dawn,,0,0.0,,,,73.0,1,0.75,65.0,48,7.875,65.5,36,8.25,66.5,12,3.0,64.0,9,3.5,73.0,1,1.0,59.5,23,8.75,,,,69.2,11,3.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:35:00,--,Dawn,,0,0.0,,,,63.5,4,4.25,62.857142857142854,39,4.5,65.75,24,5.75,67.0,13,3.5,63.5,8,3.0,66.66666666666667,4,7.666666666666667,59.0,16,4.25,,,,69.75,15,3.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:35:30,--,Dawn,,0,0.0,,,,67.5,3,2.75,66.14285714285714,27,2.5,65.0,23,5.5,66.33333333333333,18,5.75,59.0,5,2.0,67.33333333333333,5,5.0,62.25,17,5.75,,,,69.25,16,3.8
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:36:00,--,Dawn,,0,0.0,,,,66.0,5,4.5,64.75,46,6.125,63.5,23,8.0,66.5,14,6.5,61.0,6,2.0,68.0,7,7.0,63.25,14,6.0,,,,70.0,19,3.0
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:36:30,--,Dawn,,0,0.0,,,,66.66666666666667,5,7.75,66.25,40,3.875,64.5,20,5.75,66.25,17,5.0,60.5,12,9.5,66.66666666666667,5,5.0,64.25,13,4.75,,,,70.4,14,2.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:37:00,--,Dawn,,0,0.0,,,,69.0,6,4.5,63.75,48,5.75,62.25,23,9.0,64.5,15,5.25,61.0,6,5.0,68.0,3,3.0,65.0,18,4.25,,,,68.25,14,3.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:37:30,--,Dawn,,0,0.0,,,,75.0,2,1.75,65.375,49,7.25,62.5,27,9.0,65.75,12,4.25,59.0,13,11.0,69.33333333333333,6,12.0,64.75,17,3.75,,,,70.0,17,3.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:38:00,--,Dawn,,0,0.0,,,,59.5,4,7.0,64.25,58,7.625,63.666666666666664,15,3.75,63.75,15,4.75,60.5,14,9.0,65.0,2,2.0,63.75,17,6.25,,,,71.0,5,0.8
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:38:30,--,Dawn,,0,0.0,,,,54.333333333333336,6,7.0,64.875,42,5.0,64.25,29,6.5,62.75,13,5.25,59.5,5,1.5,65.0,2,2.0,65.0,11,4.25,,,,70.0,23,4.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:39:00,--,Dawn,,0,0.0,,,,65.66666666666667,4,6.25,64.625,31,3.875,62.75,31,8.0,66.0,18,7.25,63.0,8,2.5,71.0,1,1.0,64.75,13,5.75,,,,69.4,15,2.8
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:39:30,--,Dawn,,0,0.0,,,,57.25,7,8.0,63.875,42,5.375,63.5,29,9.0,64.25,11,3.25,62.0,13,5.5,64.5,2,2.0,64.5,13,6.25,,,,70.5,6,1.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:40:00,--,Dawn,,0,0.0,,,,64.5,4,4.25,63.375,54,8.875,61.25,32,12.0,65.0,9,2.25,65.0,4,2.5,,0,0.0,64.25,19,5.0,,,,67.5,15,3.8
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:40:30,--,Dawn,,0,0.0,,,,62.0,1,0.75,65.625,45,6.75,60.75,16,6.0,66.0,8,3.5,64.5,9,4.0,68.5,3,6.666666666666667,64.25,13,4.0,,,,69.2,17,4.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:41:00,--,Dawn,,0,0.0,,,,59.75,7,13.25,64.25,53,6.0,63.25,35,9.75,64.0,13,5.25,64.0,2,2.0,62.5,6,17.666666666666668,60.333333333333336,9,3.0,,,,68.8,18,2.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:41:30,--,Dawn,,0,0.0,,,,53.333333333333336,3,5.75,61.142857142857146,41,5.125,61.5,26,9.0,63.25,18,8.5,62.0,10,5.0,66.33333333333333,6,6.0,62.5,13,4.5,,,,67.5,10,2.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:42:00,--,Dawn,,0,0.0,,,,67.0,4,6.25,65.25,63,7.375,64.0,24,5.5,64.5,31,11.0,60.5,13,7.5,63.5,3,7.0,64.5,20,14.0,,,,68.75,7,1.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:42:30,--,Dawn,,0,0.0,,,,68.0,7,8.75,65.0,55,6.75,63.0,42,13.0,65.5,21,6.75,61.5,9,3.0,67.0,2,2.0,62.333333333333336,13,5.25,,,,68.6,11,2.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:43:00,--,Dawn,,0,0.0,,,,66.0,5,3.75,63.285714285714285,44,6.25,64.25,26,9.0,67.0,13,3.25,60.0,13,10.5,70.5,2,2.0,64.5,20,10.5,,,,69.33333333333333,6,3.0
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:43:30,--,Dawn,,0,0.0,,,,65.66666666666667,9,13.5,64.75,57,7.5,64.5,28,7.75,66.75,15,4.25,63.0,12,7.5,67.0,3,9.0,61.0,14,3.75,,,,68.5,24,3.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:44:00,--,Dawn,,0,0.0,,,,66.5,3,5.75,64.875,47,6.125,64.5,30,9.5,66.0,14,5.5,59.5,8,7.0,69.5,2,2.0,63.5,19,6.25,,,,70.25,16,3.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:44:30,--,Dawn,,0,0.0,,,,68.0,2,1.5,66.25,51,7.5,65.25,19,6.25,66.25,17,6.0,59.5,12,5.0,69.5,4,4.0,63.0,28,10.5,,,,69.6,17,3.0
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:45:00,--,Dawn,,0,0.0,,,,,0,3.5,66.5,37,4.75,65.0,34,8.75,65.0,12,6.0,62.0,11,7.0,67.33333333333333,4,13.0,62.333333333333336,16,5.5,,,,70.0,20,5.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:45:30,--,Dawn,,0,0.0,,,,67.0,8,10.25,64.875,40,4.5,64.25,22,6.75,64.75,21,9.25,61.0,7,3.5,69.0,6,9.333333333333334,64.0,13,4.25,,,,69.8,14,3.8
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:46:00,--,Dawn,,0,0.0,,,,68.66666666666667,8,7.75,63.625,53,8.0,64.5,33,11.0,66.0,25,7.75,64.0,12,6.5,,0,0.0,62.5,29,19.25,,,,70.6,17,3.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:46:30,--,Dawn,,0,0.0,,,,60.0,7,6.0,65.875,64,9.25,65.0,34,8.5,66.66666666666667,11,3.25,62.0,6,2.5,63.0,1,4.666666666666667,63.25,16,4.0,,,,68.25,6,1.0
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:47:00,--,Dawn,,0,0.0,,,,57.666666666666664,4,7.25,63.875,40,4.5,63.25,39,12.25,68.0,15,8.25,65.5,12,9.0,67.66666666666667,3,3.0,63.75,18,7.25,,,,68.0,21,5.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:47:30,--,Dawn,,0,0.0,,,,69.33333333333333,7,7.75,62.142857142857146,44,5.0,64.25,24,11.5,66.25,9,2.75,67.0,8,3.5,68.66666666666667,4,4.0,61.0,19,7.5,,,,70.2,24,5.4
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:48:00,--,Dawn,,0,0.0,,,,66.66666666666667,11,11.5,64.125,68,8.5,65.0,35,9.25,63.333333333333336,13,6.5,59.0,13,7.0,71.0,1,1.0,64.5,12,2.25,,,,69.4,25,4.8
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:48:30,--,Dawn,,0,0.0,,,,64.0,1,0.75,64.0,58,9.125,63.5,22,6.75,65.5,22,7.75,65.0,7,2.5,70.0,2,2.0,63.0,20,7.25,,,,68.25,13,2.2
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:49:00,--,Dawn,,0,0.0,,,,68.0,8,11.0,64.5,65,8.75,63.75,32,8.75,65.25,25,8.75,55.0,3,2.0,69.0,1,1.0,66.25,17,6.5,,,,69.66666666666667,11,1.6
1,00I75N,3.6,Prop Damage (over),2020-12-17,07:40,7,07:49:30,--,Dawn,,0,0.0,,,,56.666666666666664,3,9.75,63.5,62,6.25,63.75,31,10.25,67.5,18,6.75,61.5,7,3.0,,0,0.0,66.75,20,7.75,,,,69.5,12,2.6
