incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:15:00,--,Daylight,,,,68.5,14,17.0,62.0,5,5.5,66.5,12,6.5,58.0,32,14.75,58.4,40,11.6,63.0,16,13.0,65.0,20,6.25,61.5,12,4.75,66.25,33,5.0,65.75,31,4.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:15:30,--,Daylight,,,,71.0,13,15.5,65.0,9,10.5,65.5,13,11.5,61.25,17,5.5,57.8,37,12.2,62.0,6,4.5,63.5,14,5.5,61.5,19,6.75,65.25,34,6.75,67.0,40,7.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:16:00,--,Daylight,,,,71.5,16,13.5,66.0,7,6.0,69.0,6,3.0,61.25,19,5.75,58.6,23,8.4,61.5,8,9.0,64.5,17,8.0,62.0,16,7.5,65.5,32,6.5,67.0,34,5.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:16:30,--,Daylight,,,,70.5,18,10.0,63.5,18,15.5,69.0,14,8.5,57.75,39,11.75,59.6,23,6.6,61.5,12,13.5,64.0,22,7.75,62.0,16,8.5,66.5,31,5.75,65.5,27,3.75
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:17:00,--,Daylight,,,,68.5,15,14.0,58.5,11,26.5,65.0,14,11.0,60.0,34,12.25,58.0,23,5.4,57.5,19,17.0,61.5,29,12.25,62.75,20,10.0,66.25,33,6.25,68.0,31,4.75
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:17:30,--,Daylight,,,,71.5,6,2.5,66.0,3,10.5,64.0,17,13.0,61.25,20,6.5,58.0,44,8.8,59.0,18,16.0,64.5,13,4.5,62.0,13,7.25,66.0,33,6.0,67.75,31,6.25
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:18:00,--,Daylight,,,,64.0,21,25.0,72.0,5,53.5,63.0,16,10.0,61.25,32,10.0,57.2,27,8.0,64.0,10,9.0,63.25,17,6.5,62.0,15,6.0,64.5,50,11.75,65.75,30,5.25
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:18:30,--,Daylight,,,,67.5,18,14.0,74.0,7,61.0,64.5,18,13.0,59.75,33,9.0,57.4,22,4.8,63.5,12,9.5,61.25,25,11.25,63.25,22,10.75,65.5,41,9.75,66.5,28,5.75
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:19:00,--,Daylight,,,,70.0,8,7.0,70.0,2,51.0,64.5,15,11.0,60.0,24,7.75,57.4,31,11.0,64.0,12,8.0,63.25,19,6.0,62.25,36,8.25,67.5,30,5.5,64.5,44,6.75
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:19:30,--,Daylight,,,,64.0,12,12.0,67.0,5,64.5,62.5,9,5.0,61.25,16,6.75,57.6,25,6.6,63.0,17,14.5,63.25,14,5.0,,,,65.0,37,5.5,65.5,49,10.0
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:20:00,--,Daylight,,,,71.5,9,5.0,74.0,4,52.0,65.0,17,16.5,61.0,37,11.0,56.2,46,9.6,63.0,16,15.0,65.5,14,4.75,63.75,15,9.25,68.0,33,4.5,67.75,23,3.25
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:20:30,--,Daylight,,,,70.0,11,8.0,74.0,7,55.5,64.0,10,7.0,61.5,25,6.25,56.6,38,9.6,65.5,13,14.5,63.75,16,4.75,62.0,15,5.5,68.0,31,6.0,66.75,23,3.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:21:00,--,Daylight,,,,72.5,11,18.0,77.0,1,50.5,63.0,13,12.0,60.5,29,14.75,58.0,35,9.6,60.0,14,8.5,61.25,21,9.5,64.0,20,10.0,67.0,40,8.25,66.75,33,5.25
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:21:30,--,Daylight,,,,71.5,11,11.5,73.0,7,58.5,60.5,12,22.0,63.0,42,11.0,56.4,35,11.2,62.0,7,7.0,64.25,23,9.5,63.25,16,6.25,68.75,25,6.25,66.25,39,6.75
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:22:00,--,Daylight,,,,70.0,14,8.5,74.0,3,53.0,68.5,13,10.5,62.75,22,5.25,57.6,28,11.6,58.5,8,9.0,60.5,17,6.25,60.75,20,8.25,65.75,34,4.75,67.0,33,6.0
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:22:30,--,Daylight,,,,71.0,13,17.0,77.0,6,56.0,65.5,13,4.5,61.75,44,11.5,58.6,26,7.2,59.5,10,6.5,61.0,16,5.25,62.0,12,5.75,65.25,39,7.75,67.25,24,4.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:23:00,--,Daylight,,,,70.5,15,20.0,78.0,5,54.5,67.5,9,9.5,62.5,27,8.5,57.4,26,5.0,54.5,19,17.5,60.25,35,18.0,63.75,17,9.25,65.5,22,4.25,65.75,36,6.25
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:23:30,--,Daylight,,,,71.5,13,9.0,78.0,4,53.0,67.5,10,7.0,64.5,25,6.5,56.0,32,9.8,56.0,19,21.5,61.25,12,6.0,59.333333333333336,11,5.0,64.0,44,8.75,65.25,35,5.75
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:24:00,--,Daylight,,,,66.5,16,12.0,75.0,4,54.0,65.0,14,7.0,61.25,25,7.5,56.4,22,6.2,61.0,13,12.5,57.25,15,6.75,62.75,19,9.25,64.25,53,10.25,66.25,28,6.0
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:24:30,--,Daylight,,,,67.0,12,12.5,78.0,2,51.5,66.5,7,10.5,62.5,19,5.0,57.0,32,7.6,59.5,6,2.0,58.25,26,11.25,62.75,26,12.25,65.25,39,9.25,67.0,29,4.0
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:25:00,--,Daylight,,,,59.5,12,10.0,74.0,4,55.5,63.0,11,11.0,59.5,32,9.75,58.4,19,5.6,62.0,5,2.5,61.75,15,4.5,64.25,13,4.75,64.75,30,5.25,64.25,43,8.0
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:25:30,--,Daylight,,,,65.0,19,23.0,70.0,8,57.0,65.5,7,5.0,60.5,24,11.0,58.8,20,5.2,60.5,8,7.0,60.0,19,9.75,63.5,12,4.0,64.25,42,7.75,64.75,39,8.75
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:26:00,--,Daylight,,,,66.5,11,5.5,73.0,3,53.0,62.5,18,15.5,60.0,27,12.25,57.0,44,10.0,62.0,10,17.0,63.75,13,5.75,66.33333333333333,7,3.25,67.25,25,3.0,67.25,31,6.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:26:30,--,Daylight,,,,63.0,5,5.0,75.0,2,51.5,63.5,9,5.0,61.25,14,5.5,57.0,37,12.4,63.0,7,6.5,63.25,16,3.25,63.0,12,3.5,65.25,27,4.25,64.75,31,4.0
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:27:00,--,Daylight,,,,70.5,9,6.0,74.0,3,53.0,64.0,6,4.5,58.0,30,18.25,56.6,24,7.4,60.0,7,10.5,62.0,18,20.5,63.0,25,8.75,65.0,24,4.5,69.25,28,4.25
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:27:30,--,Daylight,,,,70.0,23,21.5,77.0,6,56.5,63.0,16,15.0,59.25,32,11.5,56.0,22,8.8,60.0,13,9.0,63.75,20,10.25,64.0,12,6.5,66.25,26,6.5,69.0,20,2.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:28:00,--,Daylight,,,,69.5,15,11.5,75.0,10,56.5,67.5,9,10.0,61.5,33,8.25,53.8,38,13.0,58.0,13,12.5,60.75,11,5.75,60.5,9,4.5,63.5,29,8.5,67.5,34,6.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:28:30,--,Daylight,,,,69.0,12,9.5,73.0,7,55.0,66.5,10,3.5,56.5,28,12.0,55.8,33,7.0,58.0,6,6.0,60.25,22,10.0,63.25,16,8.5,65.25,51,11.0,68.0,20,4.0
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:29:00,--,Daylight,,,,68.0,10,12.0,77.0,8,6.5,66.0,12,5.5,61.25,40,11.0,58.0,27,6.0,56.0,23,19.0,60.5,24,12.75,61.75,21,7.25,64.25,41,7.75,65.75,21,4.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:29:30,--,Daylight,,,,70.5,7,5.0,78.0,2,1.5,66.0,20,11.5,60.0,25,8.75,55.0,43,8.2,58.5,22,26.5,60.5,24,7.5,59.75,17,7.5,64.5,21,3.25,67.5,43,7.75
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:30:00,--,Daylight,,,,68.5,10,12.0,69.0,1,1.0,67.0,10,9.5,62.5,19,5.0,58.6,45,10.6,59.0,3,3.5,58.75,19,6.0,60.5,17,7.5,63.25,52,11.25,66.5,37,5.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:30:30,--,Daylight,,,,68.0,8,7.5,73.0,5,5.0,67.5,7,3.5,63.0,21,4.5,58.0,18,6.2,57.5,12,6.0,59.0,32,13.0,61.0,21,11.25,65.0,32,5.75,66.5,29,4.25
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:31:00,--,Daylight,,,,67.0,15,18.5,69.0,3,4.5,67.0,11,12.5,62.0,27,9.0,58.0,27,7.0,57.0,14,8.0,60.5,26,9.25,60.25,20,7.75,63.25,28,4.75,65.75,49,9.5
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:31:30,--,Daylight,,,,68.0,10,5.5,71.0,4,2.0,68.0,9,5.5,62.5,27,9.25,58.2,29,7.2,58.0,17,15.5,60.5,12,4.75,60.5,14,4.75,62.5,46,8.5,66.75,36,8.25
1,00I24E,177.8,Prop Damage (over),2021-01-29,13:30,13,13:32:00,--,Daylight,,,,70.0,10,8.5,76.0,6,4.5,67.5,20,13.5,62.75,17,4.75,57.6,33,8.8,62.0,19,18.0,63.0,14,4.25,61.5,13,3.75,65.75,33,4.75,67.0,38,7.25
