incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I75N,3.1,Prop Damage (over),2020-11-10,12:30,12,12:15:00,--,Daylight,,,,,,,61.5,17,5.25,67.5,3,12.75,63.125,40,5.625,61.5,17,7.0,62.5,9,3.75,62.5,4,2.5,65.33333333333333,3,4.666666666666667,62.0,7,2.0,,,
1,00I75N,3.1,Prop Damage (over),2020-11-10,12:30,12,12:15:30,--,Daylight,,,,,,,62.0,21,10.5,59.0,2,1.75,63.125,33,3.625,61.75,21,9.5,63.25,10,2.5,62.0,13,7.0,65.33333333333333,4,8.666666666666666,64.5,16,4.75,,,
1,00I75N,3.1,Prop Damage (over),2020-11-10,12:30,12,12:16:00,--,Daylight,,,,,,,62.75,21,5.0,61.0,1,2.75,63.875,56,9.125,61.25,21,6.75,63.5,10,2.5,59.0,4,2.0,63.0,5,5.0,64.0,13,3.0,,,
1,00I75N,3.1,Prop Damage (over),2020-11-10,12:30,12,12:16:30,--,Daylight,,,,,,,61.25,30,10.5,66.33333333333333,4,9.5,63.625,44,6.625,60.75,18,5.75,62.666666666666664,3,0.75,63.0,6,7.0,63.666666666666664,3,6.333333333333333,63.25,21,9.75,,,
1,00I75N,3.1,Prop Damage (over),2020-11-10,12:30,12,12:17:00,--,Daylight,,,,,,,63.75,31,9.25,62.25,6,10.5,63.5,47,7.0,63.0,31,10.0,66.0,13,4.75,48.0,6,6.5,64.33333333333333,6,9.666666666666666,63.0,16,5.25,,,
1,00I75N,3.1,Prop Damage (over),2020-11-10,12:30,12,12:17:30,--,Daylight,,,,,,,64.0,19,3.25,61.25,6,9.75,63.25,49,8.0,61.75,23,8.75,64.5,12,5.75,60.5,9,5.5,64.66666666666667,4,4.0,63.0,17,9.25,,,
1,00I75N,3.1,Prop Damage (over),2020-11-10,12:30,12,12:18:00,--,Daylight,,,,,,,62.0,28,5.75,60.666666666666664,3,12.5,65.75,52,5.875,62.75,19,4.75,65.25,16,5.75,61.5,7,3.5,61.0,3,8.333333333333334,62.75,19,6.75,,,
1,00I75N,3.1,Prop Damage (over),2020-11-10,12:30,12,12:18:30,--,Daylight,,,,,,,64.0,22,8.25,66.66666666666667,3,3.0,65.25,39,5.0,62.75,26,6.5,65.25,10,7.25,62.0,12,10.0,66.0,1,1.0,62.75,19,7.75,,,
1,00I75N,3.1,Prop Damage (over),2020-11-10,12:30,12,12:19:00,--,Daylight,,,,,,,62.25,28,10.5,59.666666666666664,4,9.0,64.625,49,8.75,63.25,23,9.0,65.75,20,8.0,62.0,8,4.0,68.0,2,2.0,64.5,11,4.75,,,
1,00I75N,3.1,Prop Damage (over),2020-11-10,12:30,12,12:19:30,--,Daylight,,,,,,,62.5,19,4.25,62.5,6,5.0,64.57142857142857,31,6.125,62.25,29,10.0,68.0,6,2.0,61.5,13,7.5,63.666666666666664,4,4.0,65.0,11,3.0,,,
