incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:22:00,--,Daylight,67.5,10,3.5,72.5,27,5.2,71.33333333333333,8,4.5,56.25,23,8.75,61.5,13,4.5,51.5,8,3.5,35.0,16,27.0,26.5,16,20.0,35.5,14,12.0,73.5,16,8.0,66.5,13,7.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:22:30,--,Daylight,66.5,20,8.0,72.25,30,4.2,69.0,8,4.5,57.5,25,7.0,63.5,18,7.0,54.0,19,12.5,45.0,13,21.0,24.0,8,22.0,34.0,17,11.0,73.0,14,8.0,67.0,8,3.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:23:00,--,Daylight,66.0,11,4.5,70.75,49,7.2,69.25,9,6.0,56.0,32,10.0,62.5,14,5.5,43.5,11,9.5,14.0,13,35.0,34.5,15,20.5,35.5,15,9.5,72.0,11,7.0,71.0,12,4.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:23:30,--,Daylight,66.5,9,3.0,71.0,40,4.8,69.5,20,12.0,55.0,30,7.75,61.5,18,7.0,44.5,8,9.5,30.5,15,32.5,34.0,13,10.5,37.0,10,14.0,72.5,14,7.0,68.5,17,6.0
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:24:00,--,Daylight,62.5,12,8.0,65.4,53,10.2,71.0,15,6.0,57.5,26,5.5,63.5,17,4.0,47.0,19,13.5,27.5,16,21.0,26.5,13,20.0,40.0,15,16.0,73.0,13,5.0,70.5,7,3.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:24:30,--,Daylight,64.0,18,13.0,69.75,39,5.6,68.33333333333333,11,4.0,57.75,22,4.25,64.0,30,7.5,46.5,8,6.0,20.5,11,19.0,29.5,14,24.5,38.0,14,6.0,72.0,7,4.5,71.0,13,7.0
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:25:00,--,Daylight,63.5,19,14.0,73.25,38,4.4,70.75,10,4.0,58.25,25,7.5,64.5,23,11.0,49.5,13,6.0,32.0,18,22.0,22.0,13,32.0,39.0,15,5.5,74.5,14,9.0,70.5,14,5.0
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:25:30,--,Daylight,63.5,12,7.5,66.6,41,5.6,73.33333333333333,7,5.0,58.75,31,7.75,62.5,15,4.0,44.5,12,4.5,29.5,15,22.5,24.0,13,32.5,37.0,14,11.0,73.5,11,4.0,70.5,19,6.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:26:00,--,Daylight,65.5,18,13.0,66.6,44,6.2,70.25,13,5.0,56.75,30,6.25,60.0,23,6.0,57.5,18,12.0,23.0,13,31.5,21.5,14,26.5,40.0,15,15.0,73.5,12,4.0,71.0,23,10.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:26:30,--,Daylight,66.5,18,12.5,67.2,45,9.8,70.25,13,8.0,57.5,21,5.0,61.0,25,13.0,58.5,6,3.5,28.5,15,23.5,14.5,14,28.0,43.5,10,13.5,72.5,13,6.0,72.5,11,5.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:27:00,--,Daylight,68.0,18,10.0,71.75,42,5.4,69.5,19,10.0,57.0,41,13.5,62.0,21,8.0,51.0,11,10.0,14.5,11,26.5,19.5,14,23.5,38.0,14,16.0,72.0,13,9.5,71.0,9,6.0
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:27:30,--,Daylight,66.5,15,8.5,66.0,41,6.8,70.0,16,12.0,57.75,26,7.75,62.5,23,9.5,52.5,16,8.0,19.0,5,23.5,19.5,16,30.0,39.0,14,9.5,72.5,9,8.5,71.5,16,5.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:28:00,--,Daylight,66.0,11,10.5,71.75,59,8.2,71.75,15,10.25,59.0,31,8.75,56.0,26,10.0,39.0,10,17.0,19.0,10,23.0,29.0,13,24.0,38.0,14,6.5,74.0,12,9.5,67.5,8,4.0
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:28:30,--,Daylight,66.5,23,11.5,73.0,42,6.2,70.75,11,5.25,58.5,29,6.75,59.0,21,12.5,41.0,10,10.5,13.5,11,31.0,25.5,17,16.5,34.5,15,8.0,73.0,9,4.5,69.5,11,6.0
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:29:00,--,Daylight,67.5,11,7.0,67.2,53,7.6,70.25,20,13.0,60.25,35,8.0,60.5,17,4.0,30.0,12,32.5,34.0,17,16.5,28.0,11,27.0,40.0,13,20.0,71.5,9,4.5,66.0,14,5.0
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:29:30,--,Daylight,66.5,22,12.5,66.2,39,6.4,72.0,12,8.0,59.75,18,5.0,57.5,29,11.5,33.5,12,34.0,22.5,17,30.5,30.5,13,25.0,40.0,17,10.0,72.5,15,6.5,67.0,11,6.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:30:00,--,Daylight,69.5,15,9.0,67.0,59,8.0,71.25,8,10.0,55.5,34,11.75,58.5,24,15.0,29.5,15,13.5,35.5,14,27.0,25.5,12,33.0,37.5,15,8.5,73.5,13,9.5,70.0,13,6.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:30:30,--,Daylight,70.0,17,8.0,71.25,30,4.0,70.0,15,12.25,57.5,36,11.5,61.5,19,5.5,27.5,16,14.0,38.0,13,16.5,29.5,11,34.0,37.0,14,12.5,74.5,9,7.5,66.5,10,3.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:31:00,--,Daylight,73.0,16,6.5,72.75,33,5.6,71.0,7,3.25,56.5,34,8.75,52.5,24,11.5,43.5,24,12.0,24.5,11,29.0,21.0,13,39.0,39.0,15,16.5,72.5,9,6.5,66.0,15,7.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:31:30,--,Daylight,73.0,9,4.0,72.5,46,6.8,70.75,11,8.75,55.75,19,5.0,55.0,34,12.0,37.5,15,13.0,32.0,11,24.5,20.5,12,18.0,39.0,11,19.5,72.5,13,8.5,70.5,8,5.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:32:00,--,Daylight,71.5,16,15.0,72.25,38,4.8,71.25,13,10.0,60.0,25,8.75,61.0,16,4.5,35.5,9,19.5,19.0,12,34.0,30.0,18,20.0,40.0,13,16.0,73.5,14,10.5,65.0,12,8.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:32:30,--,Daylight,72.0,19,14.5,71.5,38,4.8,71.25,13,7.5,60.0,23,6.25,56.0,29,11.0,38.5,12,27.0,22.0,10,30.5,24.0,12,15.5,40.0,10,8.5,73.5,12,10.0,68.0,14,7.0
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:33:00,--,Daylight,69.0,20,12.5,71.75,39,6.8,71.0,16,8.75,57.75,19,4.75,59.5,19,4.5,29.0,13,39.5,21.5,14,24.0,34.0,14,20.0,36.0,15,8.0,73.5,8,8.0,66.5,8,3.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:33:30,--,Daylight,70.0,10,6.5,67.2,40,7.2,71.5,12,10.5,57.75,32,6.25,61.5,20,6.0,32.5,10,34.0,20.0,14,29.0,35.5,13,14.0,38.0,13,15.5,74.5,7,5.5,65.5,15,8.0
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:34:00,--,Daylight,64.5,22,14.0,69.75,44,5.2,70.25,17,11.75,58.25,32,9.25,60.5,23,6.5,25.0,20,20.0,22.5,17,32.5,30.5,9,24.5,37.0,11,10.5,71.5,10,4.0,65.0,19,8.5
1,00I24W,173.8,Prop Damage (over),2021-04-03,16:37,16,16:34:30,--,Daylight,63.0,16,14.0,65.4,41,5.8,71.75,12,7.25,57.75,32,8.5,62.0,21,10.0,23.0,13,22.0,22.5,13,26.5,33.5,13,32.5,36.5,16,13.5,71.5,14,8.0,63.0,14,9.5
