incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I24W,179.6,Prop Damage (under),2021-01-02,06:03,6,05:48:00,--,Dark,66.0,2,2.0,65.0,6,2.6666666666666665,63.666666666666664,5,1.3333333333333333,65.33333333333333,7,5.25,61.5,3,0.5,63.333333333333336,3,0.75,66.0,2,0.5,65.0,8,7.0,71.5,2,1.0,59.0,2,0.5,65.0,3,1.5
1,00I24W,179.6,Prop Damage (under),2021-01-02,06:03,6,05:48:30,--,Dark,65.0,1,1.0,65.0,11,4.0,66.5,4,4.333333333333333,65.5,3,0.75,58.5,2,0.5,63.666666666666664,5,1.0,63.0,1,0.5,63.5,7,7.5,,0,0.0,53.0,5,5.5,67.5,4,1.5
1,00I24W,179.6,Prop Damage (under),2021-01-02,06:03,6,05:49:00,--,Dark,66.0,1,1.0,64.0,1,0.3333333333333333,67.0,1,0.3333333333333333,66.5,3,1.5,58.5,5,1.0,64.0,4,0.75,70.0,1,0.5,62.0,1,0.5,68.0,1,0.5,56.5,3,1.0,67.0,3,3.0
1,00I24W,179.6,Prop Damage (under),2021-01-02,06:03,6,05:49:30,--,Dark,66.0,1,4.666666666666667,63.5,2,0.6666666666666666,64.66666666666667,4,2.3333333333333335,66.33333333333333,8,1.75,59.0,2,0.25,71.5,3,0.5,71.5,2,1.0,68.0,2,0.5,70.5,2,1.0,52.0,3,1.0,68.0,4,1.5
1,00I24W,179.6,Prop Damage (under),2021-01-02,06:03,6,05:50:00,--,Dark,67.5,2,2.3333333333333335,67.0,6,1.6666666666666667,64.33333333333333,4,3.6666666666666665,67.33333333333333,4,1.0,60.25,5,1.0,62.5,3,0.5,71.0,8,7.0,65.0,3,2.0,68.0,1,0.5,55.5,3,1.0,65.5,3,2.5
1,00I24W,179.6,Prop Damage (under),2021-01-02,06:03,6,05:50:30,--,Dark,71.0,1,1.0,66.0,4,4.333333333333333,68.0,2,1.0,66.5,2,0.5,60.25,11,4.75,62.0,6,3.5,72.5,2,1.5,69.0,1,0.5,73.0,1,0.5,54.0,1,0.5,68.0,2,1.0
1,00I24W,179.6,Prop Damage (under),2021-01-02,06:03,6,05:51:00,--,Dark,63.5,3,5.666666666666667,67.0,3,1.0,69.5,4,1.6666666666666667,67.0,7,1.0,56.0,2,0.5,61.5,3,0.5,64.0,1,2.0,63.5,2,3.5,68.0,1,0.5,50.0,2,3.5,68.0,3,2.5
1,00I24W,179.6,Prop Damage (under),2021-01-02,06:03,6,05:51:30,--,Dark,,0,0.0,67.0,5,4.333333333333333,64.0,5,1.0,66.66666666666667,6,2.5,64.0,2,0.25,60.0,1,1.0,71.0,3,2.5,64.5,10,11.5,,0,0.0,55.0,7,7.5,64.5,5,2.5
1,00I24W,179.6,Prop Damage (under),2021-01-02,06:03,6,05:52:00,--,Dark,67.0,2,2.0,63.0,2,0.6666666666666666,64.33333333333333,6,1.6666666666666667,67.0,3,0.75,60.0,4,1.0,62.0,3,0.75,69.5,6,3.5,64.0,2,1.0,70.0,1,0.5,51.0,2,0.5,69.0,1,0.5
1,00I24W,179.6,Prop Damage (under),2021-01-02,06:03,6,05:52:30,--,Dark,62.0,1,1.0,66.66666666666667,9,5.0,65.0,6,1.3333333333333333,66.33333333333333,6,2.0,60.5,11,4.75,66.0,6,2.25,63.0,1,0.5,,0,0.0,,0,0.0,,0,0.0,71.0,2,0.5
