incident at sensor (i),road,mile,type,date,incident_time,incident_hour,data_time,weather,light,speed (i-5),volume (i-5),occupancy (i-5),speed (i-4),volume (i-4),occupancy (i-4),speed (i-3),volume (i-3),occupancy (i-3),speed (i-2),volume (i-2),occupancy (i-2),speed (i-1),volume (i-1),occupancy (i-1),speed (i),volume (i),occupancy (i),speed (i+1),volume (i+1),occupancy (i+1),speed (i+2),volume (i+2),occupancy (i+2),speed (i+3),volume (i+3),occupancy (i+3),speed (i+4),volume (i+4),occupancy (i+4),speed (i+5),volume (i+5),occupancy (i+5)
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:02:00,--,Daylight,44.5,26,11.25,50.5,26,29.8,61.5,8,13.5,61.5,6,1.25,66.25,9,2.75,63.5,36,5.25,47.5,23,8.5,,,,21.333333333333332,30,26.0,29.5,33,24.166666666666668,24.6,26,46.333333333333336
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:02:30,--,Daylight,42.5,30,15.5,51.75,16,27.6,62.0,6,3.0,63.0,21,5.0,66.25,17,5.5,63.25,33,4.75,45.25,22,10.5,17.333333333333332,36.0,19.857142857142858,21.0,29,28.333333333333332,30.166666666666668,31,26.833333333333332,25.25,26,56.0
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:03:00,--,Daylight,55.75,28,6.75,49.25,17,27.0,61.5,11,10.5,62.5,21,6.75,65.25,18,9.0,65.75,15,2.0,50.5,8,2.25,19.166666666666668,34.0,22.428571428571427,24.666666666666668,32,21.0,33.333333333333336,27,26.5,21.2,19,51.333333333333336
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:03:30,--,Daylight,49.75,34,8.25,47.0,19,28.2,58.5,14,11.5,63.25,23,11.0,65.33333333333333,12,4.25,64.75,33,4.5,48.75,28,7.0,18.833333333333332,62.0,24.714285714285715,26.333333333333332,31,20.166666666666668,33.833333333333336,27,22.666666666666668,22.8,22,53.333333333333336
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:04:00,--,Daylight,55.75,28,9.5,41.75,18,31.2,62.5,11,5.0,63.25,24,8.5,64.25,13,4.75,64.25,41,7.5,60.0,29,5.5,30.571428571428573,31.0,22.285714285714285,22.666666666666668,35,18.333333333333332,27.0,39,28.0,12.75,19,53.833333333333336
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:04:30,--,Daylight,56.0,28,9.25,44.0,14,33.6,60.5,13,12.0,63.25,23,8.25,65.5,16,5.75,66.0,27,4.75,54.0,11,2.0,18.333333333333332,41.0,23.285714285714285,23.0,28,24.666666666666668,28.2,22,20.0,18.6,21,57.333333333333336
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:05:00,--,Daylight,56.25,35,11.75,43.75,22,27.6,60.5,11,10.0,63.5,13,3.25,63.5,11,3.5,64.75,34,5.5,62.75,21,6.25,25.666666666666668,31.0,26.0,22.833333333333332,21,19.666666666666668,30.666666666666668,29,20.166666666666668,12.0,20,44.666666666666664
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:05:30,--,Daylight,55.5,32,9.5,42.25,19,33.4,63.0,11,4.5,63.25,17,4.5,63.333333333333336,15,5.75,63.25,37,6.75,61.0,23,5.0,27.833333333333332,44.0,15.428571428571429,22.5,34,19.666666666666668,32.0,34,22.333333333333332,20.0,29,39.0
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:06:00,--,Daylight,60.0,40,9.0,52.25,17,24.4,54.5,19,13.5,65.25,16,6.25,62.0,13,5.25,65.25,29,3.25,64.0,20,3.5,29.285714285714285,28.0,23.857142857142858,24.5,33,18.5,37.666666666666664,35,15.666666666666666,14.6,31,42.666666666666664
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:06:30,--,Daylight,57.75,26,8.75,48.0,19,26.8,59.5,11,8.5,65.25,20,7.75,62.75,18,5.75,63.5,31,5.0,63.75,21,5.25,32.285714285714285,34.0,22.857142857142858,22.666666666666668,32,19.166666666666668,32.5,38,14.0,17.333333333333332,14,55.833333333333336
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:07:00,--,Daylight,60.5,33,7.5,53.0,15,23.6,61.5,7,9.5,64.0,28,10.0,62.0,21,8.25,64.0,28,4.75,62.0,19,6.5,19.5,37.0,18.142857142857142,27.0,28,20.166666666666668,35.833333333333336,37,11.166666666666666,23.666666666666668,33,27.5
1,00I24E,179.6,Prop Damage (over),2021-04-02,17:17,17,17:07:30,--,Daylight,60.0,29,8.75,50.0,13,24.4,55.5,18,13.0,64.5,26,7.75,62.75,19,6.75,64.5,38,6.75,63.0,19,5.25,26.857142857142858,31.0,25.857142857142858,24.333333333333332,32,22.166666666666668,35.166666666666664,34,14.0,22.2,24,32.333333333333336
